pair_id,category,episode_id,source_turn_idx,future_horizon,true_future_turn_idx,true_future_turn_move_label,condition,base_condition,representation_budget,representation_token_count,budget_tokenizer,explicit_count,assumption_count,context_explicit_count,context_assumption_count,all_assumption_count,source_word_count,original_boundary_verified,analysis_subset_flags,accuracy,order_consistency_rate,candidate_count,expected_comparison_row_count,parsed_comparison_row_count,complete_comparison_count,condition_available,control_unavailable_reason,candidate_pool_complete,full_retained,assumption_eligible,sparse_explicit,dense_explicit,complete_case
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,raw_history_explicit_b256,raw_history_explicit,256,295.0,whitespace_v1,7,3,31,12,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,7,3,31,12,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,295.0,whitespace_v1,7,3,31,12,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,295.0,whitespace_v1,7,3,31,12,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,295.0,whitespace_v1,7,3,31,12,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,295.0,whitespace_v1,7,3,31,12,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6041666666666666,0.20833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,290.0,whitespace_v1,5,3,26,12,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13:14:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,13,1,14,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,9,3,25,12,10,308,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13:14:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,13,1,14,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,299.0,whitespace_v1,9,3,25,12,10,308,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13:14:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,13,1,14,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,299.0,whitespace_v1,9,3,25,12,10,308,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13:14:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,13,1,14,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,299.0,whitespace_v1,9,3,25,12,10,308,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:13:14:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,13,1,14,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,299.0,whitespace_v1,9,3,25,12,10,308,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14:15:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,14,1,15,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,31,12,10,445,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14:15:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,14,1,15,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,302.0,whitespace_v1,10,3,31,12,10,445,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14:15:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,14,1,15,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,302.0,whitespace_v1,10,3,31,12,10,445,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14:15:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,14,1,15,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,302.0,whitespace_v1,10,3,31,12,10,445,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:14:15:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,14,1,15,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,302.0,whitespace_v1,10,3,31,12,10,445,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6041666666666666,0.20833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17:18:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,17,1,18,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,9,3,39,12,10,687,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17:18:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,17,1,18,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,301.0,whitespace_v1,9,3,39,12,10,687,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6458333333333334,0.2916666666666667,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17:18:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,17,1,18,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,301.0,whitespace_v1,9,3,39,12,10,687,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17:18:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,17,1,18,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,301.0,whitespace_v1,9,3,39,12,10,687,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:17:18:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,17,1,18,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,301.0,whitespace_v1,9,3,39,12,10,687,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
news:Alana_Goodman:1:2:h1,news,Alana_Goodman,1,1,2,Assert / Elaborate,raw_history_b256,raw_history,256,225.0,whitespace_v1,7,3,15,6,5,90,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.75,0.5,25,48,48,24,True,,True,True,True,False,True,False
news:Alana_Goodman:1:2:h1,news,Alana_Goodman,1,1,2,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,260.0,whitespace_v1,7,3,15,6,5,90,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,False
news:Alana_Goodman:1:2:h1,news,Alana_Goodman,1,1,2,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,260.0,whitespace_v1,7,3,15,6,5,90,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.6458333333333334,0.2916666666666667,25,48,48,24,True,,True,True,True,False,True,False
news:Alana_Goodman:1:2:h1,news,Alana_Goodman,1,1,2,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,,whitespace_v1,7,3,15,6,5,90,True,[],,,25,48,0,0,False,no_length_matched_same_episode_random_turn_donor,True,False,False,False,False,False
news:Alana_Goodman:1:2:h1,news,Alana_Goodman,1,1,2,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,260.0,whitespace_v1,7,3,15,6,5,90,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,False
political:42060:2:3:h1,political,42060,2,1,3,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,25,9,5,88,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,False
political:42060:2:3:h1,political,42060,2,1,3,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,297.0,whitespace_v1,5,3,25,9,5,88,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,False
political:42060:2:3:h1,political,42060,2,1,3,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,297.0,whitespace_v1,5,3,25,9,5,88,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,False
political:42060:2:3:h1,political,42060,2,1,3,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,,whitespace_v1,5,3,25,9,5,88,True,[],,,25,48,0,0,False,no_length_matched_same_episode_random_turn_donor,True,False,False,False,False,False
political:42060:2:3:h1,political,42060,2,1,3,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,297.0,whitespace_v1,5,3,25,9,5,88,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,False
political:42060:3:4:h1,political,42060,3,1,4,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,35,12,10,262,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,False
political:42060:3:4:h1,political,42060,3,1,4,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,296.0,whitespace_v1,10,3,35,12,10,262,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,False
political:42060:3:4:h1,political,42060,3,1,4,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,296.0,whitespace_v1,10,3,35,12,10,262,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,False
political:42060:3:4:h1,political,42060,3,1,4,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,,whitespace_v1,10,3,35,12,10,262,True,[],,,25,48,0,0,False,no_length_matched_same_episode_random_turn_donor,True,False,False,False,False,False
political:42060:3:4:h1,political,42060,3,1,4,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,296.0,whitespace_v1,10,3,35,12,10,262,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,False
political:42088:1:2:h1,political,42088,1,1,2,Correction / Challenge,raw_history_b256,raw_history,256,110.0,whitespace_v1,4,3,8,6,4,51,True,"[""full"", ""assumption_eligible"", ""sparse_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,True,False,False
political:42088:1:2:h1,political,42088,1,1,2,Correction / Challenge,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,166.0,whitespace_v1,4,3,8,6,4,51,True,"[""full"", ""assumption_eligible"", ""sparse_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,True,False,False
political:42088:1:2:h1,political,42088,1,1,2,Correction / Challenge,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,166.0,whitespace_v1,4,3,8,6,4,51,True,"[""full"", ""assumption_eligible"", ""sparse_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,True,False,False
political:42088:1:2:h1,political,42088,1,1,2,Correction / Challenge,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,,whitespace_v1,4,3,8,6,4,51,True,[],,,25,48,0,0,False,no_length_matched_same_episode_random_turn_donor,True,False,False,False,False,False
political:42088:1:2:h1,political,42088,1,1,2,Correction / Challenge,raw_history_explicit_b256,raw_history_explicit,256,166.0,whitespace_v1,4,3,8,6,4,51,True,"[""full"", ""assumption_eligible"", ""sparse_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,True,False,False
political:42088:2:3:h1,political,42088,2,1,3,Correction / Challenge,raw_history_b256,raw_history,256,248.0,whitespace_v1,8,3,16,9,7,149,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,False
political:42088:2:3:h1,political,42088,2,1,3,Correction / Challenge,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,299.0,whitespace_v1,8,3,16,9,7,149,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,False
political:42088:2:3:h1,political,42088,2,1,3,Correction / Challenge,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,299.0,whitespace_v1,8,3,16,9,7,149,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,False
political:42088:2:3:h1,political,42088,2,1,3,Correction / Challenge,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,,whitespace_v1,8,3,16,9,7,149,True,[],,,25,48,0,0,False,no_length_matched_same_episode_random_turn_donor,True,False,False,False,False,False
political:42088:2:3:h1,political,42088,2,1,3,Correction / Challenge,raw_history_explicit_b256,raw_history_explicit,256,299.0,whitespace_v1,8,3,16,9,7,149,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,False
political:42088:7:8:h1,political,42088,7,1,8,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,7,3,32,12,6,155,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
political:42088:7:8:h1,political,42088,7,1,8,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,297.0,whitespace_v1,7,3,32,12,6,155,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6458333333333334,0.2916666666666667,25,48,48,24,True,,True,True,True,False,True,True
political:42088:7:8:h1,political,42088,7,1,8,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,297.0,whitespace_v1,7,3,32,12,6,155,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
political:42088:7:8:h1,political,42088,7,1,8,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,297.0,whitespace_v1,7,3,32,12,6,155,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7083333333333334,0.4166666666666667,25,48,48,24,True,,True,True,True,False,True,True
political:42088:7:8:h1,political,42088,7,1,8,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,297.0,whitespace_v1,7,3,32,12,6,155,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
political:42088:8:9:h1,political,42088,8,1,9,Topic Shift,raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,32,12,10,633,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.625,0.25,25,48,48,24,True,,True,True,True,False,True,True
political:42088:8:9:h1,political,42088,8,1,9,Topic Shift,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,306.0,whitespace_v1,10,3,32,12,10,633,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
political:42088:8:9:h1,political,42088,8,1,9,Topic Shift,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,306.0,whitespace_v1,10,3,32,12,10,633,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
political:42088:8:9:h1,political,42088,8,1,9,Topic Shift,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,306.0,whitespace_v1,10,3,32,12,10,633,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,False,True,True
political:42088:8:9:h1,political,42088,8,1,9,Topic Shift,raw_history_explicit_b256,raw_history_explicit,256,306.0,whitespace_v1,10,3,32,12,10,633,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,False,True,True
political:42088:11:12:h1,political,42088,11,1,12,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,4,3,28,12,4,86,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,True,False,True
political:42088:11:12:h1,political,42088,11,1,12,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,284.0,whitespace_v1,4,3,28,12,4,86,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,True,False,True
political:42088:11:12:h1,political,42088,11,1,12,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,284.0,whitespace_v1,4,3,28,12,4,86,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,True,False,True
political:42088:11:12:h1,political,42088,11,1,12,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,284.0,whitespace_v1,4,3,28,12,4,86,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5625,0.125,25,48,48,24,True,,True,True,True,True,False,True
political:42088:11:12:h1,political,42088,11,1,12,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,284.0,whitespace_v1,4,3,28,12,4,86,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5416666666666666,0.08333333333333333,25,48,48,24,True,,True,True,True,True,False,True
