pair_id,category,episode_id,source_turn_idx,future_horizon,true_future_turn_idx,true_future_turn_move_label,condition,explicit_count,assumption_count,all_assumption_count,source_word_count,original_boundary_verified,analysis_subset_flags,accuracy,order_consistency_rate,candidate_count,expected_comparison_row_count,parsed_comparison_row_count,complete_comparison_count,condition_available,control_unavailable_reason,candidate_pool_complete,full_retained,assumption_eligible,sparse_explicit,dense_explicit,complete_case
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:10:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,1,10,Clarification Request (Specific),raw_turn_plus_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:10:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,1,10,Clarification Request (Specific),explicit_only,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:10:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,1,10,Clarification Request (Specific),explicit_plus_top3_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.75,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:10:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,1,10,Clarification Request (Specific),explicit_plus_shuffled_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9375,0.875,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:10:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,1,10,Clarification Request (Specific),explicit_plus_wrong_episode_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,raw_turn,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6875,0.4583333333333333,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,raw_turn_with_history,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,raw_turn_plus_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6666666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,explicit_only,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6875,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,explicit_plus_top3_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.5,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,explicit_plus_shuffled_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6875,0.625,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:12:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,3,12,Topic Shift,explicit_plus_wrong_episode_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7291666666666666,0.4583333333333333,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,raw_turn,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.625,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,raw_turn_with_history,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7291666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,raw_turn_plus_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,explicit_only,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,explicit_plus_top3_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,explicit_plus_shuffled_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:9:14:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,9,5,14,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,10,3,10,373,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,raw_turn,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8958333333333334,0.7916666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,raw_turn_with_history,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.9166666666666666,0.8333333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,raw_turn_plus_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.9375,0.875,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,explicit_only,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,explicit_plus_top3_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.9791666666666666,0.9583333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,explicit_plus_shuffled_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:11:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,1,11,Answer,explicit_plus_wrong_episode_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7916666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,raw_turn,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.625,0.5,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,raw_turn_with_history,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5833333333333334,0.8333333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,raw_turn_plus_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5833333333333334,0.75,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,explicit_only,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.625,0.25,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,explicit_plus_top3_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5416666666666666,0.6666666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,explicit_plus_shuffled_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5625,0.20833333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:13:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,3,13,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,raw_turn,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,raw_turn_with_history,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.875,0.8333333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,raw_turn_plus_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.9583333333333334,0.9166666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,explicit_only,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.6458333333333334,0.375,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,explicit_plus_top3_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.9166666666666666,0.8333333333333334,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,explicit_plus_shuffled_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.6666666666666666,0.4166666666666667,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:10:15:h5,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,10,5,15,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,4,3,5,50,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,True,False,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,raw_turn,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,raw_turn_with_history,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,raw_turn_plus_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,explicit_only,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,explicit_plus_top3_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,explicit_plus_shuffled_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:12:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,1,12,Topic Shift,explicit_plus_wrong_episode_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_turn,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7291666666666666,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_turn_with_history,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,raw_turn_plus_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,explicit_only,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6875,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,explicit_plus_top3_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6875,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,explicit_plus_shuffled_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.75,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:11:14:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,11,3,14,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,7,3,5,134,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_turn,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.75,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_turn_with_history,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8333333333333334,0.75,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,raw_turn_plus_assumptions,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,explicit_only,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,explicit_plus_top3_assumptions,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,explicit_plus_shuffled_assumptions,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:13:h1,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,1,13,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_turn,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8333333333333334,0.75,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_turn_with_history,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,raw_turn_plus_assumptions,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,explicit_only,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.5,25,48,48,24,True,,True,True,True,False,True,True
news:5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr:12:15:h3,news,5_Talking_youth_engagement__libraries_and_graphic_novels_with_Leonee_Ariel_Derr,12,3,15,Assert / Elaborate,explicit_plus_top3_assumptions,5,3,5,78,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.75,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
