prompt,episode_key,src_point_id,src_turn_num,src_speaker_id,dst_point_id,dst_turn_num,dst_speaker_id,similarity
prompt3,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T9_A0,9.0,SPEAKER_02,T13_A0,13.0,SPEAKER_01,0.8407360315322876
prompt3,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T4_A1,4.0,SPEAKER_02,T13_A2,13.0,SPEAKER_01,0.6010106205940247
prompt3,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T13_A2,13.0,SPEAKER_01,T14_A0,14.0,SPEAKER_02,0.6258912682533264
prompt3,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T17_A4,17.0,SPEAKER_01,T18_A1,18.0,SPEAKER_02,0.6365001201629639
prompt3,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T11_A1,11.0,SPEAKER_01,T18_A5,18.0,SPEAKER_02,0.6505184769630432
prompt3,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T18_A4,18.0,SPEAKER_02,T19_A1,19.0,SPEAKER_01,0.7921807765960693
prompt3,How_AI_and_supercomputing_are_going_green_6151588f57,T1_A0,1.0,SPEAKER_01,T2_A3,2.0,SPEAKER_00,0.7464717626571655
prompt3,How_AI_and_supercomputing_are_going_green_6151588f57,T2_A3,2.0,SPEAKER_00,T3_A4,3.0,SPEAKER_01,0.6247768998146057
prompt3,How_AI_and_supercomputing_are_going_green_6151588f57,T1_A2,1.0,SPEAKER_01,T5_A3,5.0,SPEAKER_00,0.7194988131523132
prompt3,How_AI_and_supercomputing_are_going_green_6151588f57,T4_A0,4.0,SPEAKER_01,T5_A4,5.0,SPEAKER_00,0.6491187810897827
prompt3,How_I_Taught_My_7_Year_About_Machine_Learning_an_a100b13a0d,T1_A0,1.0,SPEAKER_01,T5_A0,5.0,SPEAKER_00,0.8117571473121643
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T2_A0,2.0,SPEAKER_01,T3_A4,3.0,SPEAKER_00,0.6301331520080566
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T1_A2,1.0,SPEAKER_01,T3_A5,3.0,SPEAKER_00,0.6438837051391602
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T3_A5,3.0,SPEAKER_00,T4_A3,4.0,SPEAKER_01,0.6107279062271118
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T1_A3,1.0,SPEAKER_01,T5_A4,5.0,SPEAKER_00,0.7023449540138245
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T2_A0,2.0,SPEAKER_01,T6_A1,6.0,SPEAKER_00,0.6556082963943481
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T5_A4,5.0,SPEAKER_00,T7_A1,7.0,SPEAKER_01,0.7779417634010315
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T6_A1,6.0,SPEAKER_00,T8_A0,8.0,SPEAKER_01,0.6384692788124084
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T5_A4,5.0,SPEAKER_00,T10_A2,10.0,SPEAKER_01,0.8065289855003357
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T1_A2,1.0,SPEAKER_01,T11_A1,11.0,SPEAKER_00,0.8277112245559692
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T10_A0,10.0,SPEAKER_01,T11_A2,11.0,SPEAKER_00,0.636073112487793
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T8_A0,8.0,SPEAKER_01,T12_A0,12.0,SPEAKER_00,0.6652207374572754
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T8_A0,8.0,SPEAKER_01,T12_A6,12.0,SPEAKER_00,0.6138895750045776
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T8_A4,8.0,SPEAKER_01,T12_A8,12.0,SPEAKER_00,0.7157410383224487
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T10_A1,10.0,SPEAKER_01,T13_A1,13.0,SPEAKER_00,0.6482676863670349
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T5_A4,5.0,SPEAKER_00,T14_A0,14.0,SPEAKER_01,0.8911554217338562
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T12_A6,12.0,SPEAKER_00,T14_A3,14.0,SPEAKER_01,0.7218070030212402
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T7_A1,7.0,SPEAKER_01,T15_A2,15.0,SPEAKER_00,0.8605379462242126
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T10_A2,10.0,SPEAKER_01,T15_A9,15.0,SPEAKER_00,0.7447113394737244
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T12_A6,12.0,SPEAKER_00,T16_A7,16.0,SPEAKER_01,0.6552813649177551
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T16_A3,16.0,SPEAKER_01,T17_A2,17.0,SPEAKER_00,0.8446905612945557
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T16_A3,16.0,SPEAKER_01,T18_A0,18.0,SPEAKER_00,0.7017241716384888
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T16_A0,16.0,SPEAKER_01,T20_A0,20.0,SPEAKER_00,0.6174733638763428
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T20_A2,20.0,SPEAKER_00,T21_A1,21.0,SPEAKER_01,0.6412770748138428
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T13_A1,13.0,SPEAKER_00,T22_A2,22.0,SPEAKER_01,0.7814830541610718
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T15_A2,15.0,SPEAKER_00,T25_A0,25.0,SPEAKER_01,0.6687232851982117
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A6,25.0,SPEAKER_01,T26_A0,26.0,SPEAKER_00,0.661180853843689
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A2,25.0,SPEAKER_01,T27_A0,27.0,SPEAKER_00,0.6003414392471313
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A0,22.0,SPEAKER_01,T28_A0,28.0,SPEAKER_00,0.6023655533790588
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A8,25.0,SPEAKER_01,T28_A1,28.0,SPEAKER_00,0.6179213523864746
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T21_A2,21.0,SPEAKER_01,T28_A4,28.0,SPEAKER_00,0.6835260391235352
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A0,25.0,SPEAKER_01,T28_A5,28.0,SPEAKER_00,0.7963669300079346
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A3,22.0,SPEAKER_01,T28_A6,28.0,SPEAKER_00,0.6182740330696106
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A5,28.0,SPEAKER_00,T29_A0,29.0,SPEAKER_01,0.7164310812950134
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A3,28.0,SPEAKER_00,T29_A3,29.0,SPEAKER_01,0.6415506601333618
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A1,28.0,SPEAKER_00,T29_A5,29.0,SPEAKER_01,0.6127476096153259
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A9,28.0,SPEAKER_00,T29_A6,29.0,SPEAKER_01,0.6470545530319214
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T27_A1,27.0,SPEAKER_00,T29_A8,29.0,SPEAKER_01,0.6713548898696899
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A0,22.0,SPEAKER_01,T30_A0,30.0,SPEAKER_00,0.6237632036209106
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T29_A1,29.0,SPEAKER_01,T30_A1,30.0,SPEAKER_00,0.6872838139533997
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A6,25.0,SPEAKER_01,T30_A2,30.0,SPEAKER_00,0.7082817554473877
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A9,25.0,SPEAKER_01,T30_A3,30.0,SPEAKER_00,0.6296369433403015
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T29_A5,29.0,SPEAKER_01,T30_A5,30.0,SPEAKER_00,0.7048879861831665
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A5,28.0,SPEAKER_00,T31_A0,31.0,SPEAKER_01,0.6026725172996521
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A5,28.0,SPEAKER_00,T31_A3,31.0,SPEAKER_01,0.742810845375061
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T31_A3,31.0,SPEAKER_01,T32_A4,32.0,SPEAKER_00,0.664910078048706
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T31_A3,31.0,SPEAKER_01,T34_A4,34.0,SPEAKER_00,0.844163715839386
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T31_A3,31.0,SPEAKER_01,T35_A2,35.0,SPEAKER_00,0.680350661277771
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T31_A3,31.0,SPEAKER_01,T40_A0,40.0,SPEAKER_00,0.7366449236869812
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T34_A5,34.0,SPEAKER_00,T42_A0,42.0,SPEAKER_01,0.6492165327072144
prompt3,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T34_A4,34.0,SPEAKER_00,T42_A4,42.0,SPEAKER_01,0.8809608817100525
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T2_A6,2.0,SPEAKER_00,T3_A8,3.0,SPEAKER_01,0.6160231232643127
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T2_A6,2.0,SPEAKER_00,T5_A0,5.0,SPEAKER_01,0.6162692308425903
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T1_A0,1.0,SPEAKER_00,T5_A2,5.0,SPEAKER_01,0.6080232262611389
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T1_A5,1.0,SPEAKER_00,T5_A7,5.0,SPEAKER_01,0.6346525549888611
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A4,5.0,SPEAKER_01,T6_A0,6.0,SPEAKER_00,0.6431539058685303
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T3_A2,3.0,SPEAKER_01,T6_A5,6.0,SPEAKER_00,0.6516479253768921
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A3,6.0,SPEAKER_00,T7_A0,7.0,SPEAKER_01,0.7329888343811035
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A0,6.0,SPEAKER_00,T7_A1,7.0,SPEAKER_01,0.6885567307472229
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T3_A6,3.0,SPEAKER_01,T9_A1,9.0,SPEAKER_00,0.692190408706665
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T1_A5,1.0,SPEAKER_00,T10_A0,10.0,SPEAKER_01,0.6054725646972656
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T2_A6,2.0,SPEAKER_00,T10_A2,10.0,SPEAKER_01,0.6158015727996826
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A3,6.0,SPEAKER_00,T10_A3,10.0,SPEAKER_01,0.6639036536216736
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A2,6.0,SPEAKER_00,T10_A8,10.0,SPEAKER_01,0.6694382429122925
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T10_A3,10.0,SPEAKER_01,T11_A1,11.0,SPEAKER_00,0.7316303849220276
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A7,5.0,SPEAKER_01,T11_A2,11.0,SPEAKER_00,0.6163944602012634
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T7_A0,7.0,SPEAKER_01,T11_A3,11.0,SPEAKER_00,0.6714459657669067
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A2,6.0,SPEAKER_00,T12_A3,12.0,SPEAKER_01,0.6685851812362671
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T11_A3,11.0,SPEAKER_00,T12_A5,12.0,SPEAKER_01,0.6621990203857422
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T4_A0,4.0,SPEAKER_00,T12_A7,12.0,SPEAKER_01,0.6116383671760559
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A4,5.0,SPEAKER_01,T13_A2,13.0,SPEAKER_00,0.6538587808609009
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T3_A7,3.0,SPEAKER_01,T13_A3,13.0,SPEAKER_00,0.6121028661727905
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A7,6.0,SPEAKER_00,T14_A0,14.0,SPEAKER_01,0.6578340530395508
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A2,6.0,SPEAKER_00,T14_A7,14.0,SPEAKER_01,0.625247061252594
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T14_A7,14.0,SPEAKER_01,T15_A1,15.0,SPEAKER_00,0.6079583168029785
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A2,5.0,SPEAKER_01,T15_A4,15.0,SPEAKER_00,0.602058470249176
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T14_A2,14.0,SPEAKER_01,T15_A7,15.0,SPEAKER_00,0.6001725792884827
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A7,5.0,SPEAKER_01,T15_A9,15.0,SPEAKER_00,0.6728441119194031
prompt3,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T9_A3,9.0,SPEAKER_00,T16_A2,16.0,SPEAKER_01,0.7772891521453857
prompt4,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T3_A2,3.0,SPEAKER_01,T4_A0,4.0,SPEAKER_00,0.7517309188842773
prompt4,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T5_A1,5.0,SPEAKER_01,T6_A1,6.0,SPEAKER_00,0.6111863255500793
prompt4,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T2_A2,2.0,SPEAKER_00,T11_A4,11.0,SPEAKER_01,0.6613122224807739
prompt4,Artificial_Intelligence_AI_and_it_is_Application_b2d5d82c82,T9_A3,9.0,SPEAKER_00,T15_A3,15.0,SPEAKER_01,0.6579540967941284
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T10_A3,10.0,SPEAKER_00,T11_A5,11.0,SPEAKER_01,0.6123899221420288
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T11_A4,11.0,SPEAKER_01,T12_A3,12.0,SPEAKER_00,0.6925807595252991
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T20_A0,20.0,SPEAKER_01,T21_A2,21.0,SPEAKER_00,0.6356387734413147
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T23_A0,23.0,SPEAKER_00,T24_A1,24.0,SPEAKER_01,0.7130885720252991
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T23_A0,23.0,SPEAKER_00,T24_A3,24.0,SPEAKER_01,0.7405466437339783
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T24_A6,24.0,SPEAKER_01,T25_A3,25.0,SPEAKER_00,0.6295487880706787
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T22_A3,22.0,SPEAKER_01,T25_A9,25.0,SPEAKER_00,0.6402180194854736
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T26_A1,26.0,SPEAKER_01,T27_A1,27.0,SPEAKER_00,0.6977595686912537
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T23_A1,23.0,SPEAKER_00,T30_A2,30.0,SPEAKER_01,0.6919062733650208
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T31_A1,31.0,SPEAKER_00,T32_A2,32.0,SPEAKER_01,0.70066237449646
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T33_A0,33.0,SPEAKER_01,T34_A0,34.0,SPEAKER_00,0.6503329277038574
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T34_A0,34.0,SPEAKER_00,T35_A0,35.0,SPEAKER_01,0.666735827922821
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T33_A3,33.0,SPEAKER_01,T37_A0,37.0,SPEAKER_00,0.6743782162666321
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T31_A2,31.0,SPEAKER_00,T38_A4,38.0,SPEAKER_01,0.6017705202102661
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T33_A0,33.0,SPEAKER_01,T39_A2,39.0,SPEAKER_00,0.7515584826469421
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T38_A4,38.0,SPEAKER_01,T39_A4,39.0,SPEAKER_00,0.6207836270332336
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T37_A2,37.0,SPEAKER_00,T40_A4,40.0,SPEAKER_01,0.6098820567131042
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T42_A2,42.0,SPEAKER_01,T43_A1,43.0,SPEAKER_00,0.6854263544082642
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T43_A1,43.0,SPEAKER_00,T44_A1,44.0,SPEAKER_01,0.6421581506729126
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T43_A0,43.0,SPEAKER_00,T44_A5,44.0,SPEAKER_01,0.7024567723274231
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T42_A8,42.0,SPEAKER_01,T45_A3,45.0,SPEAKER_00,0.6220251321792603
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T44_A5,44.0,SPEAKER_01,T45_A4,45.0,SPEAKER_00,0.6304221749305725
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T42_A2,42.0,SPEAKER_01,T47_A3,47.0,SPEAKER_00,0.6472396850585938
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T51_A0,51.0,SPEAKER_00,T58_A0,58.0,SPEAKER_01,0.6910731792449951
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T51_A3,51.0,SPEAKER_00,T58_A1,58.0,SPEAKER_01,0.6504649519920349
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T51_A3,51.0,SPEAKER_00,T58_A3,58.0,SPEAKER_01,0.6016201376914978
prompt4,General_Robert_S._Spalding_III_-_China_s_Six_Fro_6c204870c8,T53_A1,53.0,SPEAKER_00,T62_A3,62.0,SPEAKER_01,0.6168668866157532
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T1_A0,1.0,SPEAKER_02,T3_A0,3.0,SPEAKER_01,0.6158421039581299
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T1_A2,1.0,SPEAKER_02,T3_A2,3.0,SPEAKER_01,0.6366784572601318
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T3_A0,3.0,SPEAKER_01,T4_A0,4.0,SPEAKER_02,0.8307673931121826
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T4_A0,4.0,SPEAKER_02,T5_A3,5.0,SPEAKER_01,0.6026984453201294
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T3_A0,3.0,SPEAKER_01,T9_A1,9.0,SPEAKER_02,0.6166113615036011
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T4_A0,4.0,SPEAKER_02,T13_A2,13.0,SPEAKER_01,0.6023532152175903
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T10_A4,10.0,SPEAKER_01,T14_A3,14.0,SPEAKER_02,0.62800133228302
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T6_A0,6.0,SPEAKER_02,T16_A3,16.0,SPEAKER_01,0.6450468301773071
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T11_A1,11.0,SPEAKER_01,T18_A0,18.0,SPEAKER_02,0.6253867149353027
prompt4,Hard_Talk_HR_-_How_AI_Can_Help_Build_a_High-Perf_10644229d9,T18_A0,18.0,SPEAKER_02,T19_A1,19.0,SPEAKER_01,0.6133414506912231
prompt4,How_I_Taught_My_7_Year_About_Machine_Learning_an_a100b13a0d,T1_A0,1.0,SPEAKER_01,T3_A0,3.0,SPEAKER_00,0.6574287414550781
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T1_A3,1.0,SPEAKER_01,T3_A3,3.0,SPEAKER_00,0.6114425659179688
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T4_A2,4.0,SPEAKER_01,T6_A0,6.0,SPEAKER_00,0.6344050168991089
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T14_A4,14.0,SPEAKER_01,T19_A1,19.0,SPEAKER_00,0.6172592043876648
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T23_A4,23.0,SPEAKER_00,T25_A1,25.0,SPEAKER_01,0.6392626762390137
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A2,22.0,SPEAKER_01,T26_A1,26.0,SPEAKER_00,0.6424009203910828
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A2,22.0,SPEAKER_01,T27_A6,27.0,SPEAKER_00,0.616837203502655
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T28_A0,28.0,SPEAKER_00,T29_A0,29.0,SPEAKER_01,0.7333880662918091
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T25_A2,25.0,SPEAKER_01,T30_A0,30.0,SPEAKER_00,0.6368781328201294
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A1,22.0,SPEAKER_01,T30_A1,30.0,SPEAKER_00,0.6600219011306763
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A2,22.0,SPEAKER_01,T30_A3,30.0,SPEAKER_00,0.6695560812950134
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A0,22.0,SPEAKER_01,T32_A1,32.0,SPEAKER_00,0.6751283407211304
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T22_A1,22.0,SPEAKER_01,T32_A7,32.0,SPEAKER_00,0.6150987148284912
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T36_A0,36.0,SPEAKER_01,T37_A2,37.0,SPEAKER_00,0.7167323231697083
prompt4,S1_E15_Mostafa_Elbermawy_on_Long-Lasting_Work_Se_29eea0aed2,T36_A0,36.0,SPEAKER_01,T38_A1,38.0,SPEAKER_00,0.7566574215888977
prompt4,The_potential_of_AI_in_healthcare_014edaaac0,T11_A2,11.0,SPEAKER_01,T14_A2,14.0,SPEAKER_00,0.6094770431518555
prompt4,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,T1_A0,1.0,SPEAKER_00,T3_A1,3.0,SPEAKER_01,0.6107723116874695
prompt4,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,T1_A2,1.0,SPEAKER_00,T3_A4,3.0,SPEAKER_01,0.7430059313774109
prompt4,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,T1_A0,1.0,SPEAKER_00,T4_A0,4.0,SPEAKER_01,0.6271403431892395
prompt4,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,T1_A3,1.0,SPEAKER_00,T4_A7,4.0,SPEAKER_01,0.6043884754180908
prompt4,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,T1_A3,1.0,SPEAKER_00,T5_A1,5.0,SPEAKER_01,0.6295763850212097
prompt4,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,T1_A0,1.0,SPEAKER_00,T6_A8,6.0,SPEAKER_01,0.6884270906448364
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T5_A3,5.0,SPEAKER_01,T6_A1,6.0,SPEAKER_00,0.6746928095817566
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T1_A0,1.0,SPEAKER_00,T7_A9,7.0,SPEAKER_01,0.634524941444397
prompt4,Why_AI_needs_to_develop_ethical_and_legal_standa_737558c249,T6_A2,6.0,SPEAKER_00,T10_A1,10.0,SPEAKER_01,0.6176266074180603
