category,episode_id,trigger_turn_idx,trigger_type,assumption_count,duration_sec,next_turn_latency_sec,repair_event_count,challenge_event_count,continuation_event_count,support_marker_count,topic_shift_indicator,silence_void_outcome,cascade_duration_sec,observation_horizon_sec,followup_turns_observed,exit_move,trigger_text
business,Minisode_-_The_Post-Crisis_Future_for_Fintech_Vendors,25,over_info,5,63.96,0.0,1,0,2,0,0,0,0.001,101.02999999999997,4,Stonewalling / Non-Response,"? I think everybody's starting to move towards more integrated financial planning. If you look at it right now, financial planning software is on one side. Account opening is ov..."
business,Money___Friend_or_Foe,3,over_info,5,80.84,0.4000000000000057,2,0,2,0,0,0,94.12000000000003,180.0,5,,? I was obviously spending more money than I was saving. So I began to wonder why letting go of my money felt so good even though I knew it meant that I was hardly able to save...
business,Mr._Nathan_S_V-_Partner_and_Chief_Talent_Officer_at_Deloitte_India,7,over_info,5,85.26,1.9151824817519127,1,0,1,0,0,0,1.9151824817519127,180.0,2,,", whether this is today or whether this was in the 80s, it's no different. I mean, only the best of the best could even secure admissions. And it was very, very clear that, well..."
business,Muhammadh_Shuayb_Amod_-_Boon_Africa,11,over_info,5,74.03,8.771837468536432,0,0,1,0,0,1,0.0,107.89019819161564,1,,"I mean, you know, when we had won the award last year, I mean, it was an absolutely, it was a great feeling and an absolute honor to have won the Fast Growth Business of the Yea..."
business,N26_s_Nicolas_Kopp_on_getting_to_250_000_users_in_5_months_in_the_U.S,5,over_info,5,74.13,0.0,2,0,1,0,0,0,138.37,180.0,3,,"now happy to share a little bit. I think we announced, I don't know, that's maybe two or three weeks ago, we announced an extension of our series D. The round was led by existin..."
business,NAEC_And_Me__Guest_-_Jeff_Eaton_NAEC_Board_Member,3,over_info,5,100.66,17.313458310016756,0,0,2,0,0,1,0.0,163.13,6,Stonewalling / Non-Response,". - To a large extent, yes. But I think I would be naive to suggest that there's no change because of course, all of our clients are experiencing changes in their business becau..."
business,NQL_272_-_Jason_Beim,38,over_info,5,53.03,0.0,0,0,0,0,1,1,0.0,17.006037215713377,2,Topic Shift,"'re supposed to pick me, but that's all right. You as well. Awesome. So we're going to we're going to change lanes here for a second. I have I just have to share a kind of funny..."
business,Naomi_Sturm-Wijesinghe_on_Shake_the_Cosmos,39,over_info,0,54.52,0.9700000000000273,0,0,1,0,0,1,0.0,90.76999999999998,4,Stonewalling / Non-Response,yeah so we we are in the middle of our first round and we're already more than half sold out so right now for the first round of Louis Tan in a box you can go on the Philadelphi...
business,Nathan_Tankus_on_Public_Finance_in_the_COVID-19_Crisis__A_Consolidated_Budget_Balance_View_and_its_Implications_for_Policy,9,over_info,5,142.62,0.0,0,0,1,0,0,1,0.0,180.0,2,,? Yeah I think it is but I also think it's important for it to be integrated into economics education at the ground level I think a ground level understanding of payment systems...
business,Networking_during_a_pandemic_is_Bev_and_Tomas_focus_in_this_lively_chat,3,over_info,5,72.0,0.0,1,0,3,0,0,0,0.001,180.0,4,,"No, I think that one of the things that is happening across America is that people who were resistant to social media and technology and any kind of even telephone networking ar..."
business,Neuro_Marketing_with_Dr_Matt_Johnson,5,over_info,5,79.99,0.0,2,0,1,0,0,0,145.01,180.0,3,,"right? Yeah, I think so. I think it's really tough to have really with the advent of these neuroimaging technologies. So really the field of neuroscience as a whole has really b..."
business,News_from_358_with_Greg_Finn,13,over_info,5,63.31,16.729803027161438,0,0,1,0,1,1,0.0,170.03999999999996,2,Topic Shift,"that. Absolutely. The larger story here is platform specifically marketing and engagement based on the tools, the advertisement mediums that they have at that platform's disposa..."
business,Nick_Fullmer_s_6-Figure__Recession_____115,16,over_info,5,54.43,0.7699999999999818,2,0,2,0,0,0,58.600000000000136,180.0,4,,"a great question. My biggest questions were, how much do I charge, but not necessarily how much do I charge? But the question was, are people really going to buy this? You know,..."
business,No_Mincing_of_Words..._Edmonton_Real_Estate_Market_Up_to_the_Minute,23,over_info,5,56.62,5.359214814814891,1,0,1,0,0,0,5.359214814814891,91.21000000000004,3,Stonewalling / Non-Response,", for purchasers, it means that there's a, there's facts that support that properties are still selling, and that there still is activity out there. Also lends credibility to wh..."
business,No_Mincing_of_Words..._Edmonton_Real_Estate_Market_Up_to_the_Minute,55,over_info,5,60.05,0.2699999999999818,0,0,3,0,0,1,0.0,180.0,5,,"? - Well, my advice to you as a buyer is if you're looking for a property to live in, okay? This is an investment property. If you're looking to, to live in something, then agai..."
business,Nurture_Yourself,5,over_info,5,62.76,0.0,0,0,2,0,0,1,0.0,180.0,2,,", I totally agree. That's why I think that there's an intention and an attention to how we do things that makes it either nurturing or feel more like a to do. Like I actually th..."
business,Nutrition___Training_that_Works_with_RP_Strength__aka_Renaissance_Periodization,100,over_info,5,52.53,0.0,1,0,7,0,0,0,0.001,110.13000000000056,8,,"Yeah, maybe I guess we've been a little fortunate. I don't really like to use the word luck too much because there's a lot of hard work involved. But yeah, man, there's been lot..."
business,OPEN_Serialization_Communication_Standard,13,over_info,5,181.31000000000003,0.9700000000000273,2,0,1,0,0,0,165.32999999999993,180.0,3,,"? Yeah, I think there will be a huge shift in sinking. So companies, but also regulatory bodies and others where in the past focus a lot of cost, quality, and delivery. Now with..."
business,OYT_32__Michael_Blank_-_Why_the_Stock_Market_is_a_Fox_in_Sheep_s_Clothing,16,over_info,5,75.56191590013141,0.6884034165570938,0,0,3,1,0,1,0.0,96.9284034165571,6,Stonewalling / Non-Response,"Yeah, so I have this thing that I call the easy way in the hard way fallacy. Um, and I think that understanding this fallacy and looking at the whole scope of your decision simi..."
business,Oculus_COVID-19_Resilience_Guide__Securing_your_Veterinary_Practice_from_Digital_Intruders,9,over_info,5,62.48,0.0,1,0,3,0,0,0,0.001,180.0,5,,"that. Traditionally, the issues, well, I guess it's more than traditionally. So the data security and securing your networks has been an issue and will continue an issue. You ca..."
business,Offense_vs_Defense__How_Minibar_helped_power_online_alcohol_sales_during_COVID,13,over_info,5,53.54,0.8999999999999773,4,0,3,0,0,0,179.20000000000005,180.0,7,,? We were able to get new customer service people on boarded and start training by kind of the first week or two of April. And the first week of April was our absolute peak. And...
business,Opportunities_for_Enabling_Technology_in_Investment_Banking,23,over_info,5,63.6,0.0,2,0,4,0,0,0,154.55999999999995,180.0,6,,"There's been articles that have been written about machine learning and AI and robotics that are entering this market. There's no doubt in my mind, there is a need for workflow..."
business,Opportunities_for_Enabling_Technology_in_Investment_Banking,27,over_info,5,59.76,0.0,2,0,3,1,0,0,60.960000000000036,147.20000000000005,7,,"Yeah, to be patient. One thing is, like, I've just learned that nothing happens overnight, just like when I meet an owner for the first time and expect that they're going to sig..."
business,Opposing_the_Open_Library__an_analysis_of_digital_piracy_and_fair_use__with_Mary_Rasenberger_of_the_Authors_Guild,7,over_info,5,64.39,0.9800000000000182,0,0,0,0,1,1,0.0,2.560000000000059,1,Topic Shift,", my understanding just to define our terms is control digital lending is if you have bought a book, then you have the right, at least they have appropriated that right to copy..."
business,Oriole_Resources__LON__ORR__-_I_m_The_First_One_to_Lead_The_Whole_Legacy,17,over_info,4,82.31476485241942,25.47318713671018,0,0,0,0,0,1,0.0,27.563187136710212,1,Stonewalling / Non-Response,"Well, the tax liability took just a bit of background on this to clarify what the previous board did, and why they did it. And I have to say, I agree with what they did, and I w..."
business,Otto_Scharmer_How_To_Co-Create_With_Stakeholders_in_Your_Ecosystem,5,over_info,5,78.97,7.71916702447399,1,0,1,0,0,0,7.71916702447399,180.0,3,,"connecting with the failed sense, I would agree kind of the last two months, we probably had like half a decade's worth of events, right? And I also sometimes feel like the last..."
business,Otto_Scharmer_How_To_Co-Create_With_Stakeholders_in_Your_Ecosystem,7,over_info,0,150.16,1.019999999999925,0,0,1,0,0,1,0.0,180.0,2,,"Yeah, and therefore because it is, so I mean just to follow your train of thought, therefore we ask the experts then though, then we know the answer. And I say, no, that's not h..."
business,Outerblue_Convictions_-_An_active_play_for_July_combined_with_a_focus_on_fundamentals,3,over_info,0,134.0,2.842170943040401e-14,1,0,1,0,0,0,0.001,180.0,2,,"Thank you Tom. This is the $1 million question. Since the COVID-19 outbreak, actually we saw a sequence of economic and financial markets stories, but what really was striking h..."
business,PPP_Flexibility_Act_Update__Everything_you_need_to_know,8,over_info,5,132.34818412793308,1.2729218353011902,0,0,3,0,0,1,0.0,180.0,4,,"that mean. So in the original law, it was stated that a minimum of 75% of the, of the forgivable spend had to be spent on payroll. So you would be limited. If you had qualifying..."
business,PSA_Thursday_-_How_Does_the_CARES_Act_Impact_Student_Loans,7,over_info,5,60.32,0.44999999999998863,2,0,3,0,0,0,127.78999999999996,180.0,6,,"loans? So there are a little over a dozen states, I think, that came to agreements with private student loan companies to allow a 90-day pause for a forbearance, if you will, on..."
business,Parenting_Miniseries__How_Much_Is_Too_Much__Excessive_Screen_Time_and_Gaming,7,over_info,5,57.23,0.7199999999999704,3,0,3,0,0,0,126.80000000000001,180.0,6,,"? During the pandemic, for many students, the only way that they can connect with their peers and maintain meaningful relationships is by using a screen. And so things that stud..."
business,Patrick_Livingston_discusses_his_business__Lenox_Custom_Auto_Detail_Valet_Service,43,over_info,5,68.35,0.25,1,0,4,0,0,0,0.25,180.0,6,,"Yes, I mean, just stick to your guns. Get out there and if you really want to do something like this, like I said before, make sure if you do this that your 100% and your heart..."
business,Patrick_Livingston_discusses_his_business__Lenox_Custom_Auto_Detail_Valet_Service,89,over_info,5,56.24,0.8399999999999181,3,0,5,0,0,0,161.12000000000012,180.0,8,,"out? There's this one lady and I just did her car yesterday and she's a reoccurring client. She's an established client, she, you know, buys from me probably, you know, once eve..."
business,Paul_Romer_on_the_COVID-19_Pandemic,11,over_info,5,77.27,13.263761131777642,0,0,1,0,0,1,0.0,180.0,2,,", I think we're not disagreeing, but let me be clear what I'm trying to say. There is a vision which is a time in the future where we don't have to do anything differently. We g..."
business,Paul_Romer_on_the_COVID-19_Pandemic,21,over_info,5,76.12,0.0,4,2,2,0,0,0,148.31000000000017,151.92000000000007,8,,"is. PCR is a way to take a sample and then to amplify the, to try and amplify a particular string of RNA from the virus. So if there's a little bit of that RNA in the sample, th..."
business,Paul_Romer_on_the_COVID-19_Pandemic,39,over_info,4,52.27,0.0,0,0,0,0,0,1,0.0,72.28999999999974,1,Stonewalling / Non-Response,", whether you're trying to use just population testing or whether you're trying to use testing plus tracing, the goal here is to figure out who's infectious because the only way..."
business,Payroll_Implementations,11,over_info,4,82.30312213924356,0.36069380872078227,1,0,2,0,0,0,0.36069380872078227,180.0,4,,", the biggest challenge we had is that the data model itself for payroll, it handled global data very well. So names, addresses, employment information, positions, jobs, all tha..."
business,Peninsula_Energy__PEN__-__40M__why_now__Uranium_Investors_Puzzled,5,over_info,5,75.46,0.37999999999999545,3,0,2,0,0,0,173.06,180.0,5,,"Well, we have to be careful. So I'm going to kind of step into the Australian dollar rather than the US dollar and we'll talk Australian dollars for a little while now. Our debt..."
business,Peninsula_Energy__PEN__-__40M__why_now__Uranium_Investors_Puzzled,9,over_info,5,70.86,0.0,3,0,3,0,0,0,117.14000000000004,180.0,6,,"Yeah, well, we recognize the offer price is a significant discount to our last closing price or to the pricing of our last capital raise, which was completed at the beginning of..."
business,Pension_transfer_policy_statement_PS20_6,7,over_info,5,97.52,0.0,1,1,4,0,0,0,66.11000000000001,180.0,6,,work? Yeah assuming a client does not qualify for the carve out and therefore is subject to the contingent charging ban there are a few hard rules which I'll cover off first. So...
business,Pension_transfer_policy_statement_PS20_6,9,over_info,5,61.06,0.0,1,0,3,0,0,0,0.001,180.0,4,,"in fact they make the point in the policy statement that the 3,000 to 3,500 advice fee figure in the consultation paper was not supposed to imply a price cap. Furthermore the FC..."
business,Permission_to_make_more_money_with_TK_Byron,7,over_info,4,101.29999999999998,1.1200000000000045,1,0,3,0,0,0,118.88999999999999,180.0,4,,"clarify. Yeah, so two different play biggers, one in December 2018 and then May 2019. And so typical me, the course had finished or the thing had finished and I was in a jacuzzi..."
business,Perserverance_in_Life___Business,2,over_info,0,509.09,0.0,0,0,3,0,0,1,0.0,153.28999999999996,4,,"here. - Absolutely, man. So I'm gonna start off with a, it's definitely more of a person's story than anything else. It's one that I haven't shared too often, more so just with..."
business,Persistence_and_Personality_with_Brandon_C_Ballard,10,over_info,5,60.72,0.0,2,0,2,0,0,0,108.75999999999999,180.0,4,,It's absolutely both it's the healthy combination of both because you add it to what you understand about yourself and you know pretty much how you express what it is your eithe...
business,Philip_E._Tetlock_on_Forecasting_and_Foraging_as_a_Fox,111,over_info,5,53.1,0.0,1,1,2,0,0,0,11.789999999999964,180.0,4,,"example, actually, of why I'm not a super forecaster. I don't play Civilization V, but Civilization V was one of the simulations that I ARPA chose to feature in its counterfactu..."
business,Pierre_du_Plessis_Nobody_wants_to_join_your_stupid_corporate_story,4,over_info,5,52.96,3.98831887925283,1,0,1,0,0,0,3.98831887925283,180.0,2,,". So I've been digging into why I'm doing what I'm doing, obviously for a really long time, at least two decades of my working life. And I don't really like the idea of being li..."
business,Pierre_du_Plessis_Nobody_wants_to_join_your_stupid_corporate_story,15,over_info,5,65.31,14.066851640280788,0,1,3,0,0,0,14.066851640280788,180.0,4,,", I think that's that's such a powerful thought, like, and I think it even applies to to your customers or your clients. Like if you can, if you can build a relationship with so..."
business,Pinduoduo_on_Social_Ecommerce___Agriculture_with_Xinyi_Lim,12,over_info,5,62.45,15.96975049389016,1,0,1,0,0,0,137.19000000000005,180.0,2,,"It's interesting to hear you talk about these different features and games because funny enough right now, recently because of you know, how it's June 18th, the 618 shopping fes..."
business,Pinterest_Marketing_for_your_Business-_With_Marissa_Abao,2,over_info,5,53.04690150363237,3.102297685419842,0,0,3,0,0,1,0.0,180.0,3,,"an interesting little collaboration of TikTok, I was told by Stepzutter, I was not allowed to have a TikTok. So therefore I signed up for TikTok. (laughs) (mouse clicking) - So..."
business,Pitch_on_your_first_call,2,over_info,5,61.55,,0,0,0,0,0,1,0.0,0.0,0,,"to Day Drinking by Business Suburban. If you enjoyed our show, you can support it by rating us 5 stars and reviewing on Apple or your favorite podcast platform. Hey, I'd also li..."
business,Pitney_Bowes,33,over_info,0,66.26,0.0,1,0,1,0,0,0,0.001,88.97000000000003,3,,10 weeks? Yeah so I would say one of the first things Parker is something meaningful in their toolkit and what I mean by this is I want them to walk away with one or more learni...
business,Pivoting_in_the_Pandemic_with_Chrissy_Gow,14,over_info,5,72.92129878174686,12.58346939978776,0,0,3,0,0,1,0.0,180.0,3,,"? Well, we found that the same gamification tools that we have in our event app that were used in an in-person event context translate really well into an online event context...."
business,Planning_your_Episodes,14,over_info,5,65.88,0.2300000000000182,1,0,4,0,0,0,135.38,180.0,5,,"The answer would be it depends. However, what we recommend is trying to stay within the 20 to 35 minute range, especially if you're getting started. It's less about your listene..."
business,Plummer_Park_Protest,27,over_info,5,61.62,1.9700000000000273,0,0,0,0,0,1,0.0,2.4200000000000728,1,Stonewalling / Non-Response,"Yeah. Well, in so many systems in America, I think policing is one of the main systems where white supremacy and racial profiling and racial injustice is so apparent. So, defend..."
business,Podcast_57_-_Healthcare_Supply_Utilization_Management__What_It_Is_and_What_It_Is_Not,5,over_info,5,62.26,0.6099999999999,0,0,2,0,0,1,0.0,180.0,2,,"let me give another perspective, and that is what I coined a supply chain triangle, meaning price standardization and utilization. There's the three things that you can do to re..."
business,Podcast_S3E64__Jonathan_Courtney_-_What_it_takes_to_build_a_successful_digital_product,7,over_info,5,54.14,8.724463519313304,1,0,2,1,1,0,8.724463519313304,180.0,5,Topic Shift,You're right in the assumption of that's what you would think it would be logically. But actually how it came about was the the author Jake Knapp. He was working at Google. Back...
business,Police_and_Community_Relations,2,over_info,5,174.3473558123725,150.29200216412596,0,0,0,0,0,1,0.0,150.29200216412596,0,,think that I know we wanted to talk about social reform and some of the things that have basically transpired since the killing of George Floyd that most Americans have now witn...
business,Policy_and_Communication_Changes_due_to_COVID19,20,over_info,5,55.95,0.0,0,0,5,0,0,1,0.0,180.0,6,,"I got my MBA from Walsh University in 2008 and the internet was an email, was a major part of my collaboration with my cohort. My old boss got his MBA in the late 90s. They didn..."
business,Potential_benefits_of_structural_planningA_state_perspective,9,over_info,0,64.4,0.0,1,0,3,0,0,0,119.37,180.0,4,,"this? Everybody's working through reacting to this, but you'd also need to work through how to recover from it. And then from there, figure out how can you drive? And there coul..."
business,Practicing_in_a_Pandemic__Dr._Kirsten_Lysne_of_Moxie__Inc._Discusses_the_New_Approaches_to_Receiving_Services,14,over_info,5,65.38,0.0,0,0,0,0,0,1,0.0,3.480000000000018,1,Stonewalling / Non-Response,"I find myself making a point of being transparent to people. So I may, you know, grab a notepad from the side and as I'm pulling it towards me, I make sure it's visible to the,..."
business,Premier_Episode,16,over_info,5,70.11297963558414,7.059185423365534,0,1,1,0,0,0,7.059185423365534,180.0,2,,"way. By the way, vibrations received no remuneration for any of this info. And after 11 years of crypto involvement, what are the differences between the various crypto coins? W..."
business,Pretender_or_Performer,17,over_info,0,86.84,0.0,0,0,3,0,0,1,0.0,180.0,5,,"I'll tell you what. We talk about clarity, consistency and commitment. And what's hit me the other day is the craziness that's happening in the marketplace today demands clarity..."
business,Productive__Lego__Blocks_of_Time_with_Jon_Hilton,3,over_info,5,57.1,0.3300000000000125,3,0,3,0,0,0,114.54999999999998,180.0,6,,? That's it. So usually I have a part-time job for a company in town where I work three days a week and that's in the office. And then two days a week working at home on my own...
business,Productivity___Performance__Coffee___Productivity__1_with_Katie_Frances_Stoddart,6,over_info,0,55.1055910659161,28.173474668603546,0,0,0,0,0,1,0.0,28.503474668603587,1,Stonewalling / Non-Response,"actually love this, Katie, because I think a lot of people looking for the, you know, for the pill, what is the pill that will help me to solve for my problems? And I think ther..."
business,Property_Pros_Spotlight__Reece_Devlin,13,over_info,5,56.96,4.710000000000036,0,0,0,0,0,1,0.0,11.040000000000077,1,Stonewalling / Non-Response,", and then you do your flexing the side and you're young age, you can be the leader you can, you know, obviously I'm still in the fight the most out of any of my powers. I mean,..."
business,Prospecting_to_Fortune_100_executives_with_Amy_Quick,21,over_info,0,159.2277603499787,27.851736128894686,1,1,2,0,0,0,172.18063006828868,180.0,5,,"I think for B to C, the one thing that I noticed is that you had to identify if the people coming in the door were, um, were really going to buy something or if they were just b..."
business,Protolabs_Q_A_-_DMLS,9,over_info,5,74.89,0.0,0,0,0,0,1,1,0.0,11.839999999999975,1,Topic Shift,"Yes. Generally, on the 3D printing parts, the finish is quite rough. DMLS parts use support structures of the same material in order to support some overhanging features. And be..."
business,Protolabs_Q_A_-_DMLS,11,over_info,5,66.53,0.0,1,0,4,0,0,0,59.21999999999997,180.0,6,,"Well, generally, these are different material types. Of course, with metal, we have really exotic material, if you like. Now, plastics with regards to the cost are always cheape..."
business,Providing_Normalcy_is_Purpose_in_Today_s_Economy__says_Mainstreet_Bakery_s_Stacy_Demskie,11,over_info,5,78.32,0.0,2,0,3,0,0,0,120.36999999999995,180.0,6,,", April 1st, a lot of challenges. We had just started our daily delivery to Luns and Byerlys. That was the second week in March. So that account was the revenue. That was more t..."
business,Providing_Normalcy_is_Purpose_in_Today_s_Economy__says_Mainstreet_Bakery_s_Stacy_Demskie,19,over_info,5,61.83,0.0,3,0,4,0,0,0,98.73000000000002,175.94999999999993,8,,">> Yeah. The mission, our vision is so important. Where did we want to take this company before this started? And the vision of we want everyone to be successful. And that's rea..."
business,Q_A_With_Alisa_Vitti_On_All_Things_Birth_Control_Pill__Supplements__Female_Hormones___More_In_Part_Two,41,over_info,5,75.36,0.0,4,0,4,0,0,0,143.82999999999993,180.0,8,,can mean a lot of things. So it's important to understand when you're spotting and to be in communication with your physicians. So mid-cycle spotting can be totally benign and c...
business,Q_A_With_Alisa_Vitti_On_All_Things_Birth_Control_Pill__Supplements__Female_Hormones___More_In_Part_Two,55,over_info,5,53.83,7.348638422595741,0,0,2,0,0,1,0.0,176.3100000000004,3,Stonewalling / Non-Response,", we're talking about fiber. We're talking about fat. We're talking about some levels of amino acid. These are all things that your endocrine system needs. Your cycle needs to f..."
business,Quantifying_COVID-19s_insurance_tech_budget_impact,5,over_info,5,67.33,0.7599999999999909,0,1,3,0,0,0,18.900000000000034,180.0,4,,"? Yeah, in the last year or so payments already, we're starting to increase in priority. But it's really a hot area now. And it's really pretty simple, right? When you think abo..."
business,Quick_Tip__MORE_Failure__Please,1,over_info,0,427.92,,0,0,0,0,0,1,0.0,0.0,0,,nothing and you play small. You play not to lose instead of playing to win. Here's what I've learned through this awareness. What if failing is exactly what you need to do in or...
business,Raja_Rajamannar__Mastercard____Leadership_During_Crisis,22,over_info,5,64.44,0.0,0,0,2,0,0,1,0.0,180.0,2,,"already accelerating to all sorts of easy ways to pay? The whole contact-free payment is obviously on people's mind now. So if you look out three years, what do you see the most..."
business,Ransom_Demands__What_Happens_If_Victims_Pay_or_Don_t_Pay,3,over_info,5,54.9,0.0,0,0,2,0,0,1,0.0,180.0,2,,"The reality is that ransomware has become a very convenient cover. Because many organizations discover that something that they would have thought about years ago, like backup,..."
business,Ray_Blanchard_We_re_All_Experiencing_the_Same_Crisis_Differently,25,over_info,5,125.24,1.6699999999998454,1,0,3,0,0,0,1.6699999999998454,180.0,4,,"think it's more the human engagement side of it. You know, one thing that I think of over the last 10 weeks, and especially is just this idea of communication during a crisis, r..."
business,Ray_Blanchard_We_re_All_Experiencing_the_Same_Crisis_Differently,27,over_info,5,98.63,0.0,0,0,2,0,0,1,0.0,180.0,2,,", you know, it's a great question and think in terms of, you know, I would say engagement and, you know, for some of our kids, you know, jumping into Zoom was seamless. You know..."
business,Reactivate_a_Ask_for_Feedback_2,1,over_info,5,58.04,0.8099999999999881,0,0,0,0,0,1,0.0,30.059999999999988,1,,"Sure, a great way to reactivate a past guest or client is organize a brainstorming session about some work you're thinking about doing, and then ask a bunch of them to come to t..."
business,Reagan_Marble_What_the_Uptick_in_Litigation_Means_for_Oil___Gas_Producers_and_Land_Owners,3,over_info,5,64.33,0.8299999999999983,2,0,2,0,1,0,69.14999999999999,178.26,5,Topic Shift,? We are seeing litigation issues in the oil patch that while they are familiar to us during downturns are slightly new to this unique time in COVID. One of the first issues tha...
business,Reagan_Marble_What_the_Uptick_in_Litigation_Means_for_Oil___Gas_Producers_and_Land_Owners,5,over_info,5,62.46,0.0,1,0,1,0,1,0,0.001,109.10999999999999,3,Topic Shift,"force majeure clause is just a really fancy way to describe one of the very last clauses in an oil and gas lease that says if any of these events happen, the contractual obligat..."
business,Real_Agency_Salaries_-_Cole_Habersham,13,over_info,5,56.870000000000005,1.170000000000016,3,0,3,0,0,0,146.69,180.0,6,,"? Yeah, initially it was just meant to be a resource share amongst some friends of mine like our guest circle within the industry just to give us an opportunity to sort of share..."
business,Real_Agency_Salaries_-_Cole_Habersham,17,over_info,5,52.9,0.0,4,0,3,0,0,0,173.86,180.0,7,,"? No, not for feedback necessarily. You mentioned Glassdoor and in my own personal experience, like I've definitely used Glassdoor when interviewing for jobs prior, just to get..."
business,Real_Agency_Salaries_-_Cole_Habersham,19,over_info,5,56.95,0.0,3,0,3,0,0,0,110.66999999999996,180.0,6,,numbers? Nothing actually was all that surprising. I think we have a general understanding that men are getting paid more than women in this industry and others and that for mor...
business,Recent_Interview__The_5_Biggest_Opportunities_In_Private_Equity_Right_Now,8,over_info,0,253.76,7.912136409227628,0,0,0,0,0,1,0.0,43.20446339017053,1,Stonewalling / Non-Response,"it's a couple things. You know, we've known for years now that the baby boomers, they own their 20 million of these businesses that are just small little businesses. And these b..."
business,Recharge_-_May_2020,23,over_info,5,53.04,0.8099999999999454,0,0,0,0,0,1,0.0,53.960000000000036,1,Stonewalling / Non-Response,"That's also something that we spend a lot of time on and the short answer is EVs are going to have a big impact on oil demand, but it's going to take a bit of time. So obviously..."
business,Recovering_from_COVID_Trauma_with_Terry_Earthwind_Nichols,31,over_info,5,53.03,0.0,0,0,1,0,0,1,0.0,180.0,2,,"an excellent question. Sensing is that intuition that got feeling that that center that I was talking about earlier. The closer you get to center, the closer you get to your nat..."
business,Reliability_Radio_EP_231__Andrey_Kostyukov__Dynamics_Scientific_-_Reliabilityweb,8,over_info,5,58.08136856142691,1.8594399066510618,1,0,3,0,0,0,33.08943990665114,180.0,6,,"absolutely. For example, when you know exact the physics of degradation of beating in the machine support, you know what kind of parameters of vibration signal strongly related..."
business,Reliability_Radio_EP_231__Andrey_Kostyukov__Dynamics_Scientific_-_Reliabilityweb,16,over_info,4,52.77,1.650000000000091,2,0,1,1,0,0,13.846347131445214,180.0,4,,"question. Thank you. It's a very important thing, because, of course, according to our experience, actually, our name, our title of our company name is a dynamic scientific, and..."
business,Reliability_Radio_EP_231__Andrey_Kostyukov__Dynamics_Scientific_-_Reliabilityweb_2,8,over_info,5,58.08136856142691,1.8594399066510618,1,0,3,0,0,0,33.08943990665114,180.0,6,,"absolutely. For example, when you know exact the physics of degradation of beating in the machine support, you know what kind of parameters of vibration signal strongly related..."
business,Reliability_Radio_EP_231__Andrey_Kostyukov__Dynamics_Scientific_-_Reliabilityweb_2,16,over_info,5,52.77,1.650000000000091,2,0,1,1,0,0,13.846347131445214,180.0,4,,"question. Thank you. It's a very important thing, because, of course, according to our experience, actually, our name, our title of our company name is a dynamic scientific, and..."
business,Remodel_Your_SEO__2__How_to_Avoid_Common_Technical_SEO_Mistakes_on_Your_Website,12,over_info,5,87.48,0.0,1,0,5,0,0,0,151.95,180.0,6,,"be? - So images should be sized to be less than 100 kilobytes large. So that's 100 KB. Often when you get your images from your professional photographers, they're in the megaby..."
business,Resilient_And_Nimble__How_Australia_s_Producers_Are_Adapting_To_COVID-19,13,over_info,5,59.37,0.0,3,1,2,0,0,0,147.54999999999995,180.0,6,,of this? Remarkably resilient. Australian producers are very nimble and they're able to flex and adapt very quickly. So for instance there's examples of what was going into food...
business,Responsible_capitalism__the_data_challenge,17,over_info,5,73.58,0.0,2,0,2,0,0,0,91.04999999999995,180.0,4,,"risk. I think the immediate priority, of course, has to be to deal with the immediate health crisis and the economic fallout from the immediate health crisis. But I think the lo..."
business,Responsible_capitalism__the_data_challenge,19,over_info,5,63.07,0.0,2,0,1,0,0,0,171.5100000000001,180.0,3,,"always said, and, you know, as you know from when we did the investment beliefs at CalPERS, one of the investment beliefs at CalPERS is that risk is more multifaceted than volat..."
business,Restaurants_are_rethinking_their_costs_during_the_pandemic,13,over_info,5,72.3177847152847,4.203742507492507,1,0,3,0,0,0,158.78374250749255,180.0,4,,Right. So there's still a holding pattern because there's a lot of restaurants and food service operators that have just outright closed or minimized their operation to delivery...
business,Restaurants_are_rethinking_their_costs_during_the_pandemic,34,over_info,5,53.82,2.0,0,0,4,1,0,1,0.0,166.6099999999999,6,Stonewalling / Non-Response,". Yeah. And for companies that can get through this however long it takes, and I fully agree with you on that. It could take two to four years before we get some sort of recover..."
business,Retail_revolution__Reshaping_the_sector_in_Latin_America,17,over_info,5,90.0,0.0,0,0,0,0,1,1,0.0,32.600000000000136,1,Topic Shift,"both. I think both and little has changed in that sense from our upgrades earlier in the year. I still think supermarkets are better positioned not only because for once, the de..."
business,Reverting_Vs_Reinventing_-_Episode_12_-_Creating_the_New_Normal,1,over_info,5,71.8,0.3400000000000034,1,0,1,0,0,0,0.3400000000000034,180.0,2,,"Yeah, okay. So, man, I have this super clear visual in my head of a tunnel. If you've ever driven into a major city, whether it's New York City or Toronto or Seattle or LA or an..."
business,Risk_Reduction_Strategies_with_Jessica_Ollenburg,5,over_info,0,143.04,0.0,2,0,3,0,0,0,179.36,180.0,5,,". >> Family ethic and work ethic were two of the greatest life lessons I learned. And he demonstrated that by being a community leader. He took care of family, he took care of t..."
business,Risk_Reduction_Strategies_with_Jessica_Ollenburg,13,over_info,5,73.18,0.0,2,0,3,0,0,0,128.55999999999995,180.0,6,,"? I believe that most people are self starters in some regard. But it's a unique regard. We're all self starters in some aspect of our life, but not the same as other people. If..."
