category,episode_id,trigger_turn_idx,trigger_type,followup_turn_idx,event_type,move_label,turn_type_label,relative_start_sec,relative_end_sec,gap_from_previous_sec,turn_text
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,15,over_info,18,repair_event,Clarification Request (Specific),Substantive,81.28999999999996,89.73000000000002,0.44000000000005457,"mentioned invoices in thousands, what kind of size of business should be looking at invoice automation and AP automation? Yes,"
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,15,over_info,19,continuation_event,Assert / Elaborate,Substantive,89.73000000000013,166.8599999999999,1.1368683772161603e-13,"so this is a question I get a lot of the time, and my response to it is that every business out there should be looking at some form of automation within their organization. It..."
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,15,over_info,20,repair_event,Clarification Request (Specific),Substantive,166.8599999999999,175.46000000000004,0.0,"Obviously, we're going through the COVID-19 times. It's a bit of a crazy situation for most businesses. How is FinQ helping businesses through this period"
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,15,over_info,21,continuation_event,Answer,Substantive,175.46000000000004,238.6500000000001,0.0,"? With the customers that we've obviously implemented projects at the moment, we're very much... We've given them much more visibility over their cash flow. We've given them muc..."
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,33,over_info,34,repair_event,Clarification Request (Specific),Substantive,1.9755430873256046,10.615543087325705,1.9755430873256046,So if you think about your own personal journey what are the biggest challenges you faced in starting this business up and and what can it have you learned about yourself doing...
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,33,over_info,35,continuation_event,Assert / Elaborate,Substantive,38.89218030846678,116.22029829020062,28.276637221141073,period? Yeah so I mean the challenges that think you've faced I've been very very fortunate with the team that we that we put into thinking so obviously there's myself I sit in...
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,33,over_info,36,continuation_event,Assert / Elaborate,Substantive,148.21779714654258,153.47687068999994,31.997498856341963,new business piece is actually quite interesting because it essentially the business is new but you're not so yeah exactly 15 20 years of experience to something and whether tha...
business,Russell_Jaques__Accounts_Payable_Automation_and_Adapting_Sales_During_Covid-19,33,over_info,37,continuation_event,Assert / Elaborate,Substantive,156.72554308732583,246.03554308732578,3.2486723973258904,experience right exactly it's just a new logo at the end of the day and it's great you know I mean doing podcasts with yourself I've done a couple of webinars I did a webinar wi...
business,Ryan_Watson_Agency_Scenario_Planning,21,over_info,22,repair_event,Clarification Request (Specific),Disrupted,2.240000000000009,4.319999999999936,2.240000000000009,cash from the milestones or milestones of the
business,Ryan_Watson_Agency_Scenario_Planning,21,over_info,23,continuation_event,Assert / Elaborate,Substantive,4.319999999999936,59.88000000000011,0.0,"company. Well, yeah, that's a really good point. I think in their case, my recommendation would be internal milestones, company milestones. So not necessarily economic milestone..."
business,Ryan_Watson_Agency_Scenario_Planning,21,over_info,24,repair_event,Clarification Request (Specific),Substantive,59.88000000000011,75.84999999999991,0.0,"Yeah, it makes a lot of sense. And I guess one challenge that I've had in my company is keeping these systems from becoming too complex and too hard to understand. And everyone'..."
business,Ryan_Watson_Agency_Scenario_Planning,21,over_info,25,continuation_event,Assert / Elaborate,Substantive,76.79999999999995,174.96000000000004,0.9500000000000455,"Well, I mean, yeah. So we, we, we face this not just with, you know, now, but like this is the idea of variable comp, right? Like we advocate for creating variable comp for as m..."
business,Ryan_Watson_Agency_Scenario_Planning,21,over_info,26,continuation_event,Assert / Elaborate,Substantive,174.96000000000004,199.53999999999996,0.0,"Yeah, and I think the overarching theme here is preventing uncertainty. You know, that's, we all kind of know that. We all kind of know that's what we're up against. But I think..."
business,S13E11_-_The_Paradox_of_Selling_ROI_with_Author___Cerebral_Selling_Founder_David_Priemer,29,over_info,30,challenge_event,Correction / Challenge,Substantive,0.001,36.710000000000036,0.0,buyers. You mentioned there are sales people out there like ruining it for the rest of us. That happens in probably almost every week where I get like a really bad email or one...
business,S13E11_-_The_Paradox_of_Selling_ROI_with_Author___Cerebral_Selling_Founder_David_Priemer,29,over_info,31,challenge_event,Correction / Challenge,Disrupted,38.42551136363659,41.21585227272749,1.7155113636365513,"'re just now, we're honestly, I just want to point that out . Yeah . Like a real swear word, not like what I, my"
business,S13E11_-_The_Paradox_of_Selling_ROI_with_Author___Cerebral_Selling_Founder_David_Priemer,29,over_info,32,continuation_event,Assert / Elaborate,Substantive,42.75,83.21000000000004,1.5341477272725115,"Canadian swear word. Okay, so then we think about the science behind this. What's, so let's say I'm the seller here and I'm trying to explain the value of my product to you thro..."
business,S13E11_-_The_Paradox_of_Selling_ROI_with_Author___Cerebral_Selling_Founder_David_Priemer,29,over_info,33,challenge_event,Correction / Challenge,Substantive,98.59088754412528,148.27619263741803,15.380887544125244,"that? So I'm, I'm, I'm questioning all these assumptions, you know, so where are you getting this data from? Is this applicable to me? Are you telling me this? Because this is w..."
business,S13E11_-_The_Paradox_of_Selling_ROI_with_Author___Cerebral_Selling_Founder_David_Priemer,29,over_info,34,continuation_event,Assert / Elaborate,Substantive,176.95874911032024,318.3429353499405,28.682556472902206,"mind. You know, it's, I agree with you on that all the way through and it's to add another paradox in here. Third paradox of the episode. And I think I mentioned this to you whe..."
business,S1E13_-_Live__SMS_in_the_Talent_Experience,13,over_info,15,continuation_event,Assert / Elaborate,Substantive,39.49000000000001,140.68000000000006,10.855625000000146,"? - Well, so first and foremost, if anybody on the who's watching now has not looked at Mercy Health's case study, they were my customer for a little bit. Hi, Kayla. And to quot..."
business,S1E1__Scott_David_on_Connecting_Insights_to_Action_and_How_Knowledge_Graphs_Can_Help,31,over_info,32,continuation_event,Assert / Elaborate,Substantive,0.001,27.50999999999999,0.0,solve the problem. What's what's so fascinating about that is you're talking a little bit about leveraging that kind of network network graph or knowledge graph in service of un...
business,S1E1__Scott_David_on_Connecting_Insights_to_Action_and_How_Knowledge_Graphs_Can_Help,31,over_info,33,continuation_event,Assert / Elaborate,Substantive,28.00999999999999,64.46000000000004,0.5,"to say. Yeah, that's right. One of the other things about it is a lot of network based work that we see and a lot of systems mapping work is often done extremely manually so you..."
business,S1E1__Scott_David_on_Connecting_Insights_to_Action_and_How_Knowledge_Graphs_Can_Help,31,over_info,34,continuation_event,Assert / Elaborate,Substantive,69.78999999999996,205.85000000000014,5.329999999999927,". We often think about networks connecting people, but Scott describes how networks can connect information and help us to understand it better. Before network graphs were used..."
business,S1E36__Kevin_Cao__Educator,49,over_info,51,continuation_event,Assert / Elaborate,Substantive,3.980000000000018,27.159999999999968,0.0,"laughs) - Well, yeah, well, I appreciate it. But in Oxford, it's not too hard. You just walk around and anything you point at has some historical significance. And so you can sa..."
business,S1E36__Kevin_Cao__Educator,49,over_info,52,repair_event,Clarification Request (Specific),Substantive,31.295804464973003,37.821293302540425,4.1358044649730346,"- So how did you, okay, so after you finished your masters in business, then you, well, during that time, you applied for the Rotteries Scholarship. Can you maybe share a bit mo..."
business,S1E36__Kevin_Cao__Educator,49,over_info,53,continuation_event,Assert / Elaborate,Substantive,42.620000000000005,207.2700000000001,4.798706697459579,- Yeah. And so one of the deans that I had at UVA at the Magataria School of Commerce had kind of suggested and recommended that I apply for the Rotteries Scholarship. And I thi...
business,S1E4__Alexander_Gates_on_the_Science_of_Success,11,over_info,12,repair_event,Clarification Request (Specific),Substantive,0.6199999999999477,6.559999999999945,0.6199999999999477,". And if we were to get really tactical for a moment, what are the nodes and what are the edges in one of these examples"
business,S1E4__Alexander_Gates_on_the_Science_of_Success,11,over_info,13,continuation_event,Assert / Elaborate,Substantive,7.419999999999959,46.56999999999988,0.8600000000000136,? There's actually tons of networks in what it is we study. But the most common one is what's called the citation network. And here you have every paper that a person's publishe...
business,S1E4__Alexander_Gates_on_the_Science_of_Success,11,over_info,14,repair_event,Clarification Request (Specific),Substantive,47.299999999999955,51.21999999999997,0.730000000000075,. And what are the insights from this type of work that you've uncovered in your time?
business,S1E4__Alexander_Gates_on_the_Science_of_Success,11,over_info,15,repair_event,Clarification Request (Generic),Disrupted,51.26999999999998,57.47999999999996,0.05000000000001137,"That's a really tough question that I've uncovered individually is I've only done a very small, small bit ."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,11,over_info,16,exit_marker,Topic Shift,Substantive,57.819999999999936,72.53999999999996,0.339999999999975,"Yeah, let's assume that if you truly are baking a cake from scratch, you need to first create the universe. And so all of us are standing on the shoulder of giants. But in your..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,38,repair_event,Clarification Request (Specific),Substantive,0.30463678516230175,12.658547140649034,0.30463678516230175,"Unfortunately, you guys can't see but right behind Alex is a beautiful drawing or maybe visualization is a better word of a network that they've been analyzing that recently won..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,39,continuation_event,Assert / Elaborate,Substantive,14.951495327102748,22.69484942886811,2.292948186453714,the Webby for Net Art . It's fabulous. A really fun accomplishment. I think it's a great way to promote and set the visibility of network science to the general population
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,40,continuation_event,Assert / Elaborate,Substantive,24.590000000000146,52.0,1.8951505711320351,". Yeah, I think that's true. I guess what I like about these types of visualizations, and I'm an artist and I'm a very visual thinker, but it creates a little bit of discoverabi..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,42,repair_event,Clarification Request (Specific),Substantive,92.51999999999998,110.72000000000003,0.0,"I recently read ""How to Lie with Statistics,"" which is basically how you can draw a graph and there's some examples in the context of COVID-19 where people have drawn graphs tha..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,43,continuation_event,Assert / Elaborate,Substantive,110.72000000000003,135.12000000000012,0.0,"Oh, all of the time. Depending on how you draw the picture and what it is that you're looking for in the system, you can promote the prominence of certain individuals or nodes i..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,44,repair_event,Clarification Request (Generic),Substantive,135.94999999999982,147.96000000000004,0.8299999999996999,". If somebody came to you and said, ""Given what you've learned about networks in the context of academic careers and in the art world and in philanthropy, etc., how might I appl..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,37,over_info,45,continuation_event,Assert / Elaborate,Substantive,148.27999999999997,205.79999999999995,0.31999999999993634,"? I think there's a few takeaways from what it is that we're doing. One, it's really that it's about who you know and so you should be building up your networks. But not everybo..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,47,over_info,48,repair_event,Clarification Request (Specific),Substantive,0.001,8.039999999999964,0.0,"with. Have you come across any examples in real life where people have been able to, I guess, counterbalance the effect of preferential attachment?"
business,S1E4__Alexander_Gates_on_the_Science_of_Success,47,over_info,49,continuation_event,Assert / Elaborate,Substantive,8.700000000000045,55.75999999999999,0.6600000000000819,"Yeah. So I think that a lot of the time when you are looking at people that you're trying to hire for a particular position or the team that you're trying to build, you might as..."
business,S1E4__Alexander_Gates_on_the_Science_of_Success,47,over_info,50,continuation_event,Assert / Elaborate,Substantive,77.6059451538622,178.9005686972298,21.845945153862203,? Yeah. It immediately reminded me of earlier in my career as a designer that people would often talk about not hiring rock stars because of the ego that came along with it and...
business,S1E5__Noah_Askin_on_How_Networks_Impact_Creativity,21,over_info,22,repair_event,Clarification Request (Specific),Substantive,0.001,5.789999999999964,0.0,"And for people who are not that familiar with what like a broker is in the context of networks, can you can you explain that in late terms"
business,S1E5__Noah_Askin_on_How_Networks_Impact_Creativity,21,over_info,23,continuation_event,Assert / Elaborate,Substantive,11.50481809242865,53.0501730580138,5.714818092428686,"? Broker is somebody that connects two or more unconnected groups or other individuals. So if I know person A and C, but A and C don't know each other and they exist in very dif..."
business,S1E5__Noah_Askin_on_How_Networks_Impact_Creativity,21,over_info,24,repair_event,Clarification Request (Specific),Substantive,59.00999999999999,72.08999999999969,5.959826941986194,otherwise. That's a perfect explanation and probably something that resonates with a lot of people who are listening in terms of the MBA students aspiring to that. Why do you th...
business,S1E5__Noah_Askin_on_How_Networks_Impact_Creativity,21,over_info,25,continuation_event,Assert / Elaborate,Substantive,72.08999999999992,150.58999999999992,2.2737367544323206e-13,type of role? What do you think that at in Seattle though this is probably true for many MBA programs is this sort of this global view of the business world and of the open view...
business,S1E5__Noah_Askin_on_How_Networks_Impact_Creativity,21,over_info,26,continuation_event,Assert / Elaborate,Substantive,151.47000000000003,288.89999999999986,0.8800000000001091,"not a tough sell. Noah helped us to understand what a broker is, but I wanted to take a moment to talk about structural holes, which make brokers possible. The concept of struct..."
business,S1_E4___Pursuing_Your_Idea,20,over_info,21,continuation_event,Assert / Elaborate,Substantive,0.9836023789295041,11.943576890399186,0.9836023789295041,"have been a mistake , but they were the building blocks that caused us to learn from that mistake and really, they caused us to work on things slowly and think it through. Yeah,..."
business,S1_E4___Pursuing_Your_Idea,68,over_info,70,continuation_event,Assert / Elaborate,Substantive,6.860000000000127,67.26999999999998,2.8600000000001273,". And what happens is, even though you might not be seeing the numbers rise, if you keep pushing out content or you at least keep doing more for your product, you're going to wi..."
business,S1_E4___Pursuing_Your_Idea,68,over_info,71,continuation_event,Assert / Elaborate,Disrupted,67.67000000000007,69.90999999999985,0.40000000000009095,they're going to come to you. And pretty much also
business,S1_E4___Pursuing_Your_Idea,68,over_info,72,continuation_event,Assert / Elaborate,Substantive,90.5222409384869,118.22077455256385,20.612240938487048,"with working on your idea goes back to our last episode, which is the productivity, which if you haven't listened to, you should probably go listen to unless we've covered every..."
business,S1_E4___Pursuing_Your_Idea,68,over_info,73,continuation_event,Assert / Elaborate,Substantive,139.8699999999999,179.21000000000004,21.649225447436038,". That's the habit that I use, actually. I disconnected, I leave it on my desk or I'd like throw it under my bed as if it were some rock. And I'd wait till tomorrow to find out..."
business,S1_E4___Pursuing_Your_Idea,80,over_info,81,continuation_event,Assert / Elaborate,Substantive,0.9253384912958609,15.355776918117044,0.9253384912958609,"Whereas if you were to publicize it and it's sufficient and proved already before it's even out there, it's going to be the next wow factor. It's going to be something people ar..."
business,S1_E4___Pursuing_Your_Idea,80,over_info,82,continuation_event,Assert / Elaborate,Substantive,22.278792039800464,60.035601990049145,6.92301512168342,"that's pretty much, I think that's really it. You know, I mean, like you don't want to publicize first thing. You might have just finished, but get feedback. And then once you'v..."
business,S1_E4___Pursuing_Your_Idea,80,over_info,83,repair_event,Clarification Request (Specific),Disrupted,67.0,70.5,6.964398009950855,"Yeah, impulsiveness comes from"
business,S1_E4___Pursuing_Your_Idea,80,over_info,84,continuation_event,Assert / Elaborate,Substantive,70.5,81.0,0.0,"rushing. Yeah, and I know while we were kind of practicing this, you had, I think, an AR incident thing."
business,S1_E4___Pursuing_Your_Idea,80,over_info,85,continuation_event,Assert / Elaborate,Substantive,81.00000000000045,135.26999999999953,4.547473508864641e-13,"Oh, yes, we did have that. I mean, it happened before the podcast, this augmented reality incident. I don't know if you remember it, but we were communicating an idea and we rus..."
business,S1_E4___Pursuing_Your_Idea,80,over_info,86,continuation_event,Assert / Elaborate,Substantive,148.66028540065872,177.3231430662272,13.390285400659195,"professional. And that's all that goes into being prepared. I do remember that. But again, it's a failure. We could probably still work on it, but honestly, it's not the end of..."
business,S1_EP13__Biggest_Mistakes_Investors_Make_During_a_Bear_Market,13,over_info,14,repair_event,Clarification Request (Specific),Substantive,0.001,8.220000000000027,0.0,"that. Well, what would you say to someone who may not have enough cushion for a couple"
business,S1_EP13__Biggest_Mistakes_Investors_Make_During_a_Bear_Market,13,over_info,15,continuation_event,Assert / Elaborate,Substantive,8.220000000000027,50.56,0.0,"months. If you don't have enough cushion for a couple months I mean that's unfortunate that's all I can tell you is, you know you got to buckle down and save and get to that poi..."
business,S1_EP13__Biggest_Mistakes_Investors_Make_During_a_Bear_Market,13,over_info,16,continuation_event,Assert / Elaborate,Substantive,55.66796050501773,76.44514729685977,5.107960505017729,and your family. You know you and I spoke briefly via text about forbearance I know a lot of people who and these are people who have businesses that are taking a forbearance on...
business,S1_EP13__Biggest_Mistakes_Investors_Make_During_a_Bear_Market,13,over_info,17,continuation_event,Assert / Elaborate,Substantive,81.69999999999999,156.07000000000005,5.254852703140216,foreclosure. That's a really good point right so one of the things with this cares act that they've unveiled that they've just kind of you know thrown out there and not put a lo...
business,S1_EP13__Biggest_Mistakes_Investors_Make_During_a_Bear_Market,13,over_info,18,exit_marker,Topic Shift,Substantive,164.579402099498,173.45689639434045,8.509402099497947,", and that's a whole nother zoom conference right oh yeah yeah secondary market I mean that's just like in it there's just so many topics that we can cover but let's kind of sti..."
business,S1_Ep10__Jon_Miles_-_NewCold_UK,27,over_info,28,continuation_event,Assert / Elaborate,Substantive,0.001,12.040000000000191,0.0,Yeah. And I guess the increase or the doubling of your capacity by opening up a facility warehouse at Corby would have knock on benefits for your transport operation as well.
business,S1_Ep10__Jon_Miles_-_NewCold_UK,27,over_info,29,continuation_event,Assert / Elaborate,Substantive,18.840847718865916,38.02169235511724,6.800847718865725,"Yeah, for certain. And the reality is one of the upsides we see in the transport operation in Corby is we can reduce our empty running and reduce food miles. So the idea of a si..."
business,S1_Ep10__Jon_Miles_-_NewCold_UK,27,over_info,30,repair_event,Clarification Request (Specific),Substantive,44.72000000000003,74.96000000000004,6.698307644882789,"Brilliant. Thanks, John. I've got one final question for you. They relates to the Federation. You're obviously a member of the Colchain Federation Board. And I'm very conscious..."
business,S1_Ep10__Jon_Miles_-_NewCold_UK,27,over_info,31,continuation_event,Assert / Elaborate,Substantive,74.96000000000026,93.07000000000016,2.2737367544323206e-13,"Yeah, I think it's a good question, actually. I think there's a personal reason, I guess, for me. And there's a professional reason. So I told you, I fell into Colchain logistic..."
business,S1_Ep10__Jon_Miles_-_NewCold_UK,27,over_info,32,support_marker,Agree / Align,Backchannel,93.47000000000003,94.24000000000001,0.3999999999998636,". Nor did I,"
business,S1_Ep10__Jon_Miles_-_NewCold_UK,27,over_info,33,continuation_event,Assert / Elaborate,Substantive,95.20000000000027,254.85000000000014,0.9600000000002638,"please. And there was a Federation. But when I came in to the industry, I've got a lot of guidance and help and offers of support. Not only from the Federation, but from some of..."
business,S1_Episode_125_-_Interview_with_Alexis_Jane_-_Coach_and_Author,8,over_info,9,continuation_event,Assert / Elaborate,Substantive,2.6000000000001364,236.5300000000002,2.6000000000001364,"? So one of the first things that I help my women get really clear on what it is that they want from life. Because when you're clear on what it is that you want, then you have t..."
business,S1__E5_-_Enterprise_Service_Management__Breaking_Down_Departmental_Barriers,13,over_info,14,repair_event,Clarification Request (Generic),Substantive,1.32000000000005,15.970000000000141,1.32000000000005,"For any organizations considering, you know, getting a new department on board with one that currently has a tool like this, what sort of advice do you have for them and what so..."
business,S1__E5_-_Enterprise_Service_Management__Breaking_Down_Departmental_Barriers,13,over_info,15,continuation_event,Assert / Elaborate,Substantive,15.970000000000141,87.48000000000002,0.0,"question. And I think take small steps. I think that's that's one of the things that we always say within within top desk and especially our consultants say that thing big, but..."
business,S1__E5_-_Enterprise_Service_Management__Breaking_Down_Departmental_Barriers,13,over_info,16,continuation_event,Answer,Substantive,88.48000000000002,120.28000000000009,1.0,"Yeah, definitely. I think that I think that's a that's a great point and especially taking it sort of step by step, like you said, or a little bit slowly just to make sure that..."
business,S1__E5_-_Enterprise_Service_Management__Breaking_Down_Departmental_Barriers,13,over_info,17,continuation_event,Answer,Substantive,120.28000000000009,203.04000000000008,0.0,"question. I guess one of the main things we covered this today already and that's the the higher customer satisfaction, basically. So when you don't do it, ESM at all people, cu..."
business,S1__Ep1_-_Elzandi_Oosthuizen_on_How_Women_Can_Balance_Family_Life_with_Solving_Hunger_and_Deficit,8,over_info,9,continuation_event,Assert / Elaborate,Substantive,1.5200000000000955,152.73000000000002,1.5200000000000955,"Yeah, that's a loaded question. My career path has really spoke to what it takes. I have to tell you, it's a very complex problem to solve. You need a complete full loop system..."
business,S1__Ep1_-_Elzandi_Oosthuizen_on_How_Women_Can_Balance_Family_Life_with_Solving_Hunger_and_Deficit,8,over_info,10,continuation_event,Assert / Elaborate,Substantive,152.74008283877345,233.6000853115728,0.010082838773428193,"read that as well. I've read that many times over that very often, the reason why a woman may be overlooked for a position that she's equally qualified for is because she doesn'..."
business,S2E12_-_Adapt_and_Survive,14,over_info,15,continuation_event,Assert / Elaborate,Substantive,9.5426375982845,47.81502144388844,9.5426375982845,"Yeah, I think we are going to see a division between even more than we have in the past between the functions of big companies who are very much just process driven. And that ri..."
business,S2E12_-_Adapt_and_Survive,14,over_info,16,continuation_event,Assert / Elaborate,Substantive,56.83000000000004,101.76999999999998,9.0149785561116,"I think the one meter, two meter, all is a good example. At the moment, it's two meters. Everybody's set up to accommodate that. If at some point, the government turns around an..."
business,S2E12_-_Adapt_and_Survive,14,over_info,17,repair_event,Clarification Request (Specific),Substantive,108.3229870129868,131.82514285714262,6.552987012986819,"mean, it was one thing that up to now that all people were able to implement those those arrangements before they opened , now they 're opened. So, you know, what's going to hap..."
business,S2E12_-_Adapt_and_Survive,14,over_info,18,exit_marker,Topic Shift,Disrupted,138.20999999999992,150.88,6.3848571428572996,", well, on that, that's hopefully positive note, we'll, we'll leave it. But we just want to finish as always with some ideas as to what you can do if this is resonated with you...."
business,S2E6__Birchal_s_Matt_Vitale___People_Building_Businesses_S2E6,22,over_info,23,repair_event,Clarification Request (Specific),Substantive,0.001,5.779999999999745,0.0,absolutely and for the investors do they get a return when the company
business,S2E6__Birchal_s_Matt_Vitale___People_Building_Businesses_S2E6,22,over_info,24,continuation_event,Assert / Elaborate,Substantive,5.779999999999745,155.44000000000005,0.0,exits well absolutely the investors they receive ordinary shares so they hold the same stock as other ordinary shareholders in the business um it really depends on what the comp...
business,S2EP2__Creative_Girls_w__Sara_Eshu,19,over_info,20,repair_event,Clarification Request (Specific),Disrupted,10.443993110757674,20.39399311075772,10.443993110757674,"my gosh."" But, Gerona, what do they call them"
business,S2EP2__Creative_Girls_w__Sara_Eshu,19,over_info,21,continuation_event,Assert / Elaborate,Substantive,43.87658136661241,58.30902107300881,23.482588255854694,"? I'm not crashing the date, what is it called? You're always there, getting ready to the end of the day, wherever the couple are, you're there. So, I just lightly joke about th..."
business,S2EP2__Creative_Girls_w__Sara_Eshu,19,over_info,23,continuation_event,Assert / Elaborate,Substantive,156.9527348583306,227.7931931107579,28.75658771205326,"feel slow, yes. Yeah. You've been frustrating to find your style, but you just have to keep going. And some people find it straight away. Some people like me don't. Well, I shou..."
business,S2_E22_-Rules_For_Inspiration_From_The_Political_Podium_With_Demetrios_Nicolaides,12,over_info,13,repair_event,Clarification Request (Generic),Substantive,1.6099999999999,31.25,1.6099999999999,". And you can tell me if I'm right or wrong on this, but I almost feel like in politics where the bureaucracy remains and the politicians change, that this vision that you're de..."
business,S2_E22_-Rules_For_Inspiration_From_The_Political_Podium_With_Demetrios_Nicolaides,12,over_info,14,continuation_event,Assert / Elaborate,Substantive,41.4956382477626,87.64772020725377,10.2456382477626,. Absolutely. And what you described as well in terms of the bureaucracy reminds me of some of my first conversations with my deputy minister and other senior members of bureauc...
business,S2_E22_-Rules_For_Inspiration_From_The_Political_Podium_With_Demetrios_Nicolaides,12,over_info,15,repair_event,Clarification Request (Specific),Substantive,96.56999999999994,118.63999999999999,8.922279792746167,"it. You're starting as a politician, you've gotten better at being on message, shortening the conversations, conveying a vision, then you actually start the work of politics. Wh..."
business,S2_E22_-Rules_For_Inspiration_From_The_Political_Podium_With_Demetrios_Nicolaides,12,over_info,16,continuation_event,Assert / Elaborate,Substantive,118.63999999999999,164.90999999999997,0.0,"? I think one of the things that shocked me, which was, I have to say, something that I anticipated and was preparing for was the degree to which you always needed to be on for..."
business,S2_E22_-Rules_For_Inspiration_From_The_Political_Podium_With_Demetrios_Nicolaides,12,over_info,17,repair_event,Clarification Request (Specific),Substantive,164.90999999999997,169.8599999999999,0.0,. Did you have any slip ups in those early days before that was internalized?
business,S2_E22_-Rules_For_Inspiration_From_The_Political_Podium_With_Demetrios_Nicolaides,12,over_info,18,continuation_event,Assert / Elaborate,Substantive,179.14441172073555,233.11595455224995,9.284411720735648,"No, I don't believe there was any front page story regarding a free little word . That's great . I don't know if I would say good practice and being diligent about communication..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,5,under_info,6,continuation_event,Assert / Elaborate,Substantive,2.4769245810055907,35.38430446927373,2.4769245810055907,". - Sure, I'm gonna put it on my head and say, yep, sure thing. All right, so on that note, I'm familiar with you and your work. I absolutely love what you're contributing to ou..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,5,under_info,7,continuation_event,Assert / Elaborate,Substantive,37.97999999999999,99.82,2.5956955307262604,"- Well, I'm a sales person first and foremost. I started out as a BDR years ago and moved from there into an AE role, was incredibly blessed to make it to presidents club a coup..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,5,under_info,9,continuation_event,Assert / Elaborate,Substantive,107.22,110.97,1.0,- Thank you. I'm hoping they show up big one day. Got a little stock over there
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,5,under_info,10,continuation_event,Assert / Elaborate,Substantive,128.5309937479434,156.8265547877591,17.5609937479434,". - Ooh, yeah, that's very exciting. You've got a couple of kids. So that's going to help with all those future expenses, college, green kids, you name it. They move out of the..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,5,under_info,11,continuation_event,Assert / Elaborate,Substantive,174.47,277.82000000000005,17.64344521224089,"ment. - Well, sales enablement's a funny thing because it is still growing from its infant stage. There are tons of people that will tell you different things. I firmly believe..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,26,over_info,27,continuation_event,Assert / Elaborate,Substantive,11.114012493993414,96.00600384430572,11.114012493993414,"never. - Oh yeah, but you know, I know that always hand professionalism because you never know, especially in today's market, they may grow into your ICP faster than you even th..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,26,over_info,28,continuation_event,Assert / Elaborate,Substantive,120.05938598113585,149.91020343998548,24.053382136830123,"I love that because if you look at our website, we have the BQ wheel and BQ's the behavioral quotient and it aligns 100% with what you just said. So there's a seller's BQ and th..."
business,S2_E7_-_The_Art_and_Science_of_Sales_Enablement_with_Guest_Roderick_Jefferson,26,over_info,29,continuation_event,Assert / Elaborate,Substantive,163.10000000000014,207.11000000000013,13.189796560014656,". - Yeah, and you know what? People are emotional buyers, right? And I tell my team all the time and when I'm talking to sales folks and even when I'm out giving keynotes, it co..."
business,S4E5_-_Distributed_Leadership_and_Developing_an_Experimentation_Culture__with_Anand_Tamboli,14,over_info,15,continuation_event,Assert / Elaborate,Substantive,2.5797946543161743,181.6298660789016,2.5797946543161743,"? So for any innovation per se, I think the three things that are quite important, the first thing is being curious, second is courageous, and third is perseverance. The first p..."
business,S4_Episode_8_-_Chart_Your_Own_Path,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,11.610000000000014,91.32,0.6399999999999864,"this solid foundation, you know, like I said, between my parents and then, you know, honestly them knowing that they did not have the opportunities that we had. They worked extr..."
business,S4_Episode_8_-_Chart_Your_Own_Path,5,over_info,8,repair_event,Clarification Request (Specific),Substantive,91.32,103.70000000000005,0.0,"love that. And what I want to ask you since you've known for such a very long time, in your opinion, what is the formula for owning your career? You"
business,S4_Episode_8_-_Chart_Your_Own_Path,5,over_info,9,continuation_event,Assert / Elaborate,Substantive,103.70000000000005,215.01,0.0,"know, honestly, I would say kind of like, you know, if we talked a little bit about or for, of what the agile approach is, you know, starting early, you know, and looking at thi..."
