analysis_subset,condition,base_condition,representation_budget,future_horizon,category,pair_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci_unstable,cluster_count,mean_order_consistency_rate,mean_order_consistency_rate_ci95_low,mean_order_consistency_rate_ci95_high,mean_order_consistency_rate_ci_unstable
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,religion,5,0.6083333333333333,,,True,2,0.6166666666666667,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,religion,5,0.7041666666666666,,,True,2,0.6583333333333334,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,religion,5,0.7583333333333334,,,True,2,0.7,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,religion,3,0.7361111111111112,,,True,2,0.5555555555555556,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,religion,3,0.8333333333333334,,,True,2,0.8333333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,religion,3,0.7777777777777778,,,True,2,0.6388888888888888,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,sports,51,0.8517156862745097,,,True,3,0.7802287581699346,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,sports,51,0.8823529411764705,,,True,3,0.8333333333333334,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,sports,51,0.9011437908496732,,,True,3,0.8692810457516339,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,sports,51,0.8292483660130718,,,True,3,0.8022875816993466,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,sports,51,0.8500816993464052,,,True,3,0.8390522875816993,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,sports,51,0.8590686274509802,,,True,3,0.8586601307189542,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,sports,51,0.8043300653594772,,,True,3,0.7540849673202613,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,sports,51,0.8545751633986929,,,True,3,0.8267973856209151,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,sports,51,0.8582516339869282,,,True,3,0.8292483660130718,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,sports,51,0.7634803921568627,,,True,3,0.6805555555555556,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,sports,51,0.8378267973856208,,,True,3,0.812908496732026,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,sports,51,0.8415032679738562,,,True,3,0.8218954248366013,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,sports,43,0.7999031007751939,,,True,3,0.7393410852713178,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,sports,43,0.8556201550387597,,,True,3,0.8333333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,sports,43,0.8565891472868216,,,True,3,0.815891472868217,,,True
assumption_eligible,raw_history_b128,raw_history,128,3,sports,39,0.7216880341880343,,,True,3,0.672008547008547,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,sports,39,0.7451923076923077,,,True,3,0.736111111111111,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,sports,39,0.7548076923076923,,,True,3,0.7681623931623933,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,sports,39,0.7275641025641026,,,True,3,0.7414529914529916,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,sports,39,0.7553418803418802,,,True,3,0.7713675213675213,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,sports,39,0.7665598290598291,,,True,3,0.7980769230769231,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,sports,39,0.7243589743589743,,,True,3,0.6965811965811964,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,sports,39,0.7483974358974359,,,True,3,0.7638888888888888,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,sports,39,0.7660256410256409,,,True,3,0.7799145299145299,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,sports,39,0.6773504273504275,,,True,3,0.5769230769230768,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,sports,39,0.6987179487179488,,,True,3,0.6837606837606838,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,sports,39,0.7430555555555557,,,True,3,0.7083333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,sports,33,0.7493686868686869,,,True,3,0.7032828282828283,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,sports,33,0.7556818181818182,,,True,3,0.7714646464646465,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,sports,33,0.7720959595959597,,,True,3,0.7765151515151516,,,True
assumption_eligible,raw_history_b128,raw_history,128,5,sports,31,0.6774193548387095,,,True,3,0.6935483870967741,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,sports,31,0.6928763440860214,,,True,3,0.743279569892473,,,True
assumption_eligible,raw_history_b512,raw_history,512,5,sports,31,0.7157258064516129,,,True,3,0.7943548387096775,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,5,sports,31,0.6908602150537635,,,True,3,0.7258064516129032,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,5,sports,31,0.6881720430107526,,,True,3,0.7311827956989247,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,5,sports,31,0.6955645161290324,,,True,3,0.7486559139784946,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,sports,31,0.6834677419354839,,,True,3,0.6653225806451611,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,sports,31,0.6854838709677421,,,True,3,0.7607526881720431,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,sports,31,0.7177419354838711,,,True,3,0.7473118279569894,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,sports,31,0.637768817204301,,,True,3,0.549731182795699,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,sports,31,0.6693548387096774,,,True,3,0.7123655913978495,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,sports,31,0.6881720430107525,,,True,3,0.7043010752688172,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,sports,27,0.6813271604938272,,,True,3,0.6466049382716049,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,sports,27,0.7052469135802469,,,True,3,0.7530864197530865,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,sports,27,0.7037037037037037,,,True,3,0.7530864197530863,,,True
sparse_explicit,raw_history_b128,raw_history,128,1,business,4,0.9739583333333333,,,True,2,0.9687500000000001,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,business,4,0.96875,,,True,2,0.9583333333333333,,,True
sparse_explicit,raw_history_b512,raw_history,512,1,business,4,0.9479166666666666,,,True,2,0.9583333333333334,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,1,business,4,0.8541666666666667,,,True,2,0.7499999999999999,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,1,business,4,0.875,,,True,2,0.8333333333333334,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,1,business,4,0.8749999999999999,,,True,2,0.7916666666666667,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,business,4,0.8906250000000001,,,True,2,0.8229166666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,business,4,0.890625,,,True,2,0.8854166666666667,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,business,4,0.890625,,,True,2,0.8854166666666666,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,business,4,0.7447916666666666,,,True,2,0.5729166666666666,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,business,4,0.7552083333333334,,,True,2,0.6354166666666667,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,business,4,0.78125,,,True,2,0.6458333333333334,,,True
sparse_explicit,raw_history_b128,raw_history,128,3,business,2,0.9270833333333333,,,True,1,0.8958333333333334,,,True
sparse_explicit,raw_history_b256,raw_history,256,3,business,2,0.875,,,True,1,0.875,,,True
sparse_explicit,raw_history_b512,raw_history,512,3,business,2,0.90625,,,True,1,0.9375,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,3,business,2,0.8333333333333334,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,3,business,2,0.8020833333333333,,,True,1,0.6875,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,3,business,2,0.8229166666666667,,,True,1,0.7291666666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,business,2,0.8541666666666667,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,business,2,0.875,,,True,1,0.7916666666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,business,2,0.90625,,,True,1,0.8125,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,business,2,0.7083333333333334,,,True,1,0.5,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,business,2,0.71875,,,True,1,0.5625,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,business,2,0.71875,,,True,1,0.5625,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,business,1,0.9166666666666666,,,True,1,0.8333333333333334,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,business,1,0.8125,,,True,1,0.9583333333333334,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,business,1,0.875,,,True,1,0.9166666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,business,1,0.8125,,,True,1,0.7916666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,business,1,0.7708333333333334,,,True,1,0.875,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,business,1,0.9166666666666666,,,True,1,0.8333333333333334,,,True
sparse_explicit,raw_history_b128,raw_history,128,5,business,1,0.7291666666666666,,,True,1,0.9583333333333334,,,True
sparse_explicit,raw_history_b256,raw_history,256,5,business,1,0.7083333333333334,,,True,1,0.9166666666666666,,,True
sparse_explicit,raw_history_b512,raw_history,512,5,business,1,0.7083333333333334,,,True,1,0.9166666666666666,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,5,business,1,0.625,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,5,business,1,0.75,,,True,1,0.9166666666666666,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,5,business,1,0.7083333333333334,,,True,1,0.8333333333333334,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,business,1,0.6041666666666666,,,True,1,0.625,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,business,1,0.7291666666666666,,,True,1,0.875,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,business,1,0.7083333333333334,,,True,1,0.8333333333333334,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,business,1,0.5416666666666666,,,True,1,0.5833333333333334,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,business,1,0.5833333333333334,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,business,1,0.75,,,True,1,0.9166666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,business,1,0.625,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,business,1,0.625,,,True,1,0.8333333333333334,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,business,1,0.6875,,,True,1,0.9583333333333334,,,True
sparse_explicit,raw_history_b128,raw_history,128,1,commentary,13,0.8798076923076923,,,True,3,0.7852564102564104,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,commentary,13,0.9086538461538461,,,True,3,0.842948717948718,,,True
sparse_explicit,raw_history_b512,raw_history,512,1,commentary,13,0.9294871794871795,,,True,3,0.9166666666666667,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,1,commentary,13,0.8974358974358972,,,True,3,0.8397435897435896,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,1,commentary,13,0.8990384615384617,,,True,3,0.8621794871794872,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,1,commentary,13,0.873397435897436,,,True,3,0.8237179487179488,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,commentary,13,0.8926282051282051,,,True,3,0.8237179487179487,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,commentary,13,0.9294871794871795,,,True,3,0.8974358974358974,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,commentary,13,0.9054487179487178,,,True,3,0.8621794871794871,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,commentary,13,0.8221153846153846,,,True,3,0.7467948717948717,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,commentary,13,0.8621794871794872,,,True,3,0.7820512820512822,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,commentary,13,0.8669871794871795,,,True,3,0.7916666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,commentary,13,0.842948717948718,,,True,3,0.7435897435897437,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,commentary,13,0.8814102564102565,,,True,3,0.8012820512820512,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,commentary,13,0.8653846153846154,,,True,3,0.7948717948717949,,,True
sparse_explicit,raw_history_b128,raw_history,128,3,commentary,3,0.7916666666666666,,,True,2,0.6944444444444445,,,True
sparse_explicit,raw_history_b256,raw_history,256,3,commentary,3,0.8333333333333334,,,True,2,0.8055555555555557,,,True
sparse_explicit,raw_history_b512,raw_history,512,3,commentary,3,0.8680555555555555,,,True,2,0.7916666666666666,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,3,commentary,3,0.6944444444444445,,,True,2,0.6666666666666666,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,3,commentary,3,0.7708333333333334,,,True,2,0.763888888888889,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,3,commentary,3,0.7638888888888888,,,True,2,0.7222222222222222,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,commentary,3,0.6805555555555557,,,True,2,0.6666666666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,commentary,3,0.7013888888888888,,,True,2,0.7638888888888888,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,commentary,3,0.7083333333333334,,,True,2,0.7222222222222222,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,commentary,3,0.6388888888888888,,,True,2,0.6111111111111112,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,commentary,3,0.6527777777777778,,,True,2,0.7777777777777778,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,commentary,3,0.6805555555555557,,,True,2,0.7222222222222222,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,commentary,3,0.7361111111111112,,,True,2,0.5833333333333334,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,commentary,3,0.7222222222222222,,,True,2,0.8055555555555555,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,commentary,3,0.7430555555555555,,,True,2,0.6805555555555557,,,True
sparse_explicit,raw_history_b128,raw_history,128,5,commentary,1,0.625,,,True,1,0.5833333333333334,,,True
sparse_explicit,raw_history_b256,raw_history,256,5,commentary,1,0.6875,,,True,1,0.625,,,True
sparse_explicit,raw_history_b512,raw_history,512,5,commentary,1,0.6666666666666666,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,5,commentary,1,0.4791666666666667,,,True,1,0.5416666666666666,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,5,commentary,1,0.5416666666666666,,,True,1,0.5833333333333334,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,5,commentary,1,0.5208333333333334,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,commentary,1,0.6041666666666666,,,True,1,0.4583333333333333,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,commentary,1,0.5,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,commentary,1,0.5833333333333334,,,True,1,0.5,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,commentary,1,0.5833333333333334,,,True,1,0.3333333333333333,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,commentary,1,0.6875,,,True,1,0.5416666666666666,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,commentary,1,0.6041666666666666,,,True,1,0.625,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,commentary,1,0.5625,,,True,1,0.375,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,commentary,1,0.5416666666666666,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,commentary,1,0.5416666666666666,,,True,1,0.6666666666666666,,,True
sparse_explicit,raw_history_b128,raw_history,128,1,news,1,0.9583333333333334,,,True,1,0.9166666666666666,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,news,1,1.0,,,True,1,1.0,,,True
sparse_explicit,raw_history_b512,raw_history,512,1,news,1,0.9583333333333334,,,True,1,0.9166666666666666,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,1,news,1,0.8958333333333334,,,True,1,0.7916666666666666,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,1,news,1,0.9791666666666666,,,True,1,0.9583333333333334,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,1,news,1,1.0,,,True,1,1.0,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,news,1,0.9791666666666666,,,True,1,0.9583333333333334,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,news,1,0.9791666666666666,,,True,1,0.9583333333333334,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,news,1,1.0,,,True,1,1.0,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,news,1,0.7916666666666666,,,True,1,0.5833333333333334,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,news,1,0.8541666666666666,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,news,1,0.9791666666666666,,,True,1,0.9583333333333334,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,news,1,0.7708333333333334,,,True,1,0.5416666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,news,1,0.8125,,,True,1,0.625,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,news,1,0.9583333333333334,,,True,1,0.9166666666666666,,,True
sparse_explicit,raw_history_b128,raw_history,128,3,news,1,0.5625,,,True,1,0.7916666666666666,,,True
sparse_explicit,raw_history_b256,raw_history,256,3,news,1,0.5208333333333334,,,True,1,0.625,,,True
sparse_explicit,raw_history_b512,raw_history,512,3,news,1,0.6041666666666666,,,True,1,0.7916666666666666,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,3,news,1,0.6458333333333334,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,3,news,1,0.7708333333333334,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,3,news,1,0.5833333333333334,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,news,1,0.4791666666666667,,,True,1,0.7916666666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,news,1,0.5416666666666666,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,news,1,0.625,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,news,1,0.6666666666666666,,,True,1,0.4166666666666667,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,news,1,0.7291666666666666,,,True,1,0.625,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,news,1,0.625,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,news,1,0.7708333333333334,,,True,1,0.625,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,news,1,0.75,,,True,1,0.6666666666666666,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,news,1,0.7708333333333334,,,True,1,0.625,,,True
sparse_explicit,raw_history_b128,raw_history,128,5,news,1,0.875,,,True,1,0.8333333333333334,,,True
sparse_explicit,raw_history_b256,raw_history,256,5,news,1,0.9583333333333334,,,True,1,0.9166666666666666,,,True
sparse_explicit,raw_history_b512,raw_history,512,5,news,1,0.8958333333333334,,,True,1,0.875,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,5,news,1,0.7708333333333334,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,5,news,1,0.8125,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,5,news,1,0.7708333333333334,,,True,1,0.875,,,True
sparse_explicit,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,news,1,0.8125,,,True,1,0.7916666666666666,,,True
sparse_explicit,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,news,1,0.9375,,,True,1,0.9583333333333334,,,True
sparse_explicit,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,news,1,0.875,,,True,1,0.8333333333333334,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,news,1,0.75,,,True,1,0.5,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,news,1,0.8541666666666666,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,news,1,0.8125,,,True,1,0.7083333333333334,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,news,1,0.7708333333333334,,,True,1,0.625,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,news,1,0.8333333333333334,,,True,1,0.75,,,True
sparse_explicit,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,news,1,0.7916666666666666,,,True,1,0.6666666666666666,,,True
sparse_explicit,raw_history_b128,raw_history,128,1,political,2,0.8020833333333333,,,True,1,0.6458333333333333,,,True
sparse_explicit,raw_history_b256,raw_history,256,1,political,2,0.7708333333333333,,,True,1,0.6666666666666667,,,True
sparse_explicit,raw_history_b512,raw_history,512,1,political,2,0.7916666666666667,,,True,1,0.6666666666666667,,,True
sparse_explicit,structured_explicit_history_b128,structured_explicit_history,128,1,political,2,0.7916666666666667,,,True,1,0.5833333333333333,,,True
sparse_explicit,structured_explicit_history_b256,structured_explicit_history,256,1,political,2,0.78125,,,True,1,0.6458333333333334,,,True
sparse_explicit,structured_explicit_history_b512,structured_explicit_history,512,1,political,2,0.78125,,,True,1,0.6458333333333333,,,True
